ticket_id,customer_id,order_id,ticket_category,ticket_created_date,resolution_status,resolution_time_hours,customer_sentiment
7500366,101506,9218494,Return Request,23-06-2024 08:45,Open,16,Neutral
7500367,103497,9010114,Cancellation,07-12-2023 20:50,Resolved,11,Neutral
7500368,120343,9038853,Refund,02-11-2023 08:55,Escalated,1693,Neutral
7500369,119485,9122782,Delivery Issue,14-05-2022 18:30,Resolved,9,
7500370,134968,9085378,Wrong Item,07-06-2022 20:51,Resolved,8,Positive
7500371,122361,9226332,Technical Support,19-09-2022 18:20,Resolved,12,Negative
7500372,101087,9170783,Payment Issue,01-10-2024 21:18,Open,43,Positive
7500373,114647,9249414,,21-10-2022 10:19,Closed,181,Neutral
7500374,120969,9004840,Return Request,26-04-2023 13:25,Open,75,Neutral
7500375,109019,9006235,Return Request,23-05-2022 20:52,Escalated,208,Negative
7500376,111341,9006700,Return Request,01-03-2024 07:23,Escalated,10,Negative
7500377,108480,9076799,Return Request,05-08-2022 19:10,Resolved,63,Neutral
7500378,145746,9227321,Account Issue,08-11-2022 21:10,Escalated,191,Neutral
7500379,102073,9166349,Refund,13-04-2024 07:34,Resolved,38,Neutral
7500380,133609,9132495,Wrong Item,01-01-2024 23:58,Open,39,Neutral
7500381,144086,9091197,Delivery Issue,16-07-2024 18:09,Escalated,22,Neutral
7500382,141107,,Delivery Issue,19-07-2024 19:59,Resolved,11,Negative
7500383,132794,9093561,Product Quality,22-02-2024 10:04,Escalated,18,Neutral
7500384,137605,,Account Issue,19-02-2023 21:38,Resolved,32,Negative
7500385,138925,9023844,Delivery Issue,22-01-2025 20:41,Resolved,8435,Positive
7500386,105366,9129352,,20-12-2022 19:42,Open,53,Positive
7500387,119136,9161759,Cancellation,24-05-2024 22:03,Resolved,28,Negative
7500388,107259,9244803,Refund,14-07-2023 18:56,Closed,91,Neutral
7500389,121835,9225773,Refund,02-09-2024 09:10,Resolved,20,
7500390,121339,9128070,Account Issue,06-04-2022 21:23,RESOLVED,4314,Negative
7500391,133045,9160851,Return Request,15-08-2024 23:10,Resolved,44,Neutral
7500392,135789,9019126,Payment Issue,15-07-2024 10:01,Resolved,3,Negative
7500393,130741,9090555,Refund,23-09-2024 21:28,Open,5,Neutral
7500394,148016,9246699,Product Quality,23-03-2025 19:27,Open,65,Negative
7500395,118603,9124571,Return Request,05-01-2023 20:54,Resolved,130,Negative
7500396,126738,9027299,Payment Issue,25-04-2023 03:13,Resolved,130,Neutral
7500397,130660,,Product Quality,30-03-2022 14:56,Escalated,22,Neutral
7500398,115749,9039511,Wrong Item,29-11-2024 21:00,Open,2,Negative
7500399,102090,9015400,Cancellation,23-07-2022 22:58,Resolved,19,Negative
7500400,100697,9248915,Technical Support,13-06-2022 20:04,Resolved,65,Neutral
7500401,116463,9010871,Return Request,03-11-2024 17:56,Resolved,63,Positive
7500402,109032,9224133,Delivery Issue,22-02-2025 17:40,Escalated,16,Negative
7500403,126380,,Cancellation,26-02-2024 18:09,Resolved,15,Negative
7500404,107462,9132551,Account Issue,11-03-2026 10:00,Open,218,Positive
7500405,449,9038832,Payment Issue,12-04-2024 20:13,Open,14,Positive
7500406,135941,9086129,Cancellation,27-09-2023 10:49,Escalated,5519,Negative
7500407,129829,9150658,Account Issue,08-09-2022 15:27,Escalated,1,Neutral
7500408,119251,9000771,,18-10-2023 08:32,Resolved,111,Neutral
7500409,134920,9208342,Account Issue,13-10-2022 08:00,Resolved,42,Neutral
7500410,102585,9199127,Wrong Item,01-11-2023 17:17,Escalated,-7,Neutral
7500411,127317,9124066,Product Quality,24-10-2024 11:12,Resolved,205,Negative
7500412,105755,9028861,Return Request,06-06-2022 20:58,Open,231,Neutral
7500413,127106,9196166,Delivery Issue,26-06-2024 11:47,Escalated,68,Negative
7500414,103778,9096472,Return Request,01-06-2022 20:31,Resolved,21,Neutral
7500415,106806,,,30-10-2024 15:05,Resolved,2,Neutral
7500416,139050,9060915,Delivery Issue,30-03-2023 19:31,Escalated,44,Positive
7500417,137295,,Product Quality,22-07-2023 19:10,Open,5,Negative
7500418,117891,9132084,Refund,13-09-2022 21:26,Open,4,Negative
7500419,118326,9120230,Payment Issue,22-03-2023 10:00,RESOLVED,195,Neutral
7500420,145574,9037486,Payment Issue,12-02-2025 14:47,Resolved,237,Neutral
7500421,107531,9064185,Delivery Issue,01-02-2024 07:46,Escalated,25,Negative
7500422,117808,9091012,Payment Issue,22-10-2023 06:53,Open,9917,Positive
7500423,123026,9233596,Payment Issue,04-03-2024 08:13,Resolved,1,Neutral
7500424,141101,9124522,Cancellation,03-10-2024 08:57,Resolved,4,Neutral
7500425,107195,9105142,Delivery Issue,26-03-2025 20:25,Resolved,12,Negative
7500426,126322,9035965,Refund,23-05-2022 16:02,Open,6,Neutral
7500427,113685,9159450,Technical Support,13-08-2024 18:26,Escalated,16,Positive
7500428,148388,,,09-02-2024 10:13,Closed,65,Neutral
7500429,148042,9205716,Delivery Issue,20-02-2025 19:17,open,39,Neutral
7500430,148762,9037150,Return Request,07-07-2023 11:14,Resolved,134,Negative
7500431,143998,9206207,Delivery Issue,03-01-2026 10:00,Escalated,20,Positive
7500432,133708,9059650,Delivery Issue,02-11-2023 10:23,Closed,15,Negative
7500433,102388,9109981,Payment Issue,21-07-2024 19:53,Closed,2,Positive
7500434,103196,9182400,Technical Support,31-08-2022 07:50,Open,8,Negative
7500435,136046,9044734,Delivery Issue,18-12-2024 19:21,Open,8,Negative
7500436,135383,9020563,Cancellation,07-02-2025 17:04,Open,25,Negative
7500437,101899,,Payment Issue,10-12-2024 05:21,Open,15,Positive
7500438,113248,9013185,,26-10-2023 08:55,Open,26,Neutral
7500439,111974,,Product Quality,03-11-2023 21:02,Open,20,Positive
7500440,123537,9223231,Product Quality,26-09-2022 08:39,Open,9311,Negative
7500441,119943,9121372,Cancellation,18-10-2022 12:09,Resolved,11,Neutral
7500442,100310,9144086,Delivery Issue,04-03-2022 02:36,Resolved,72,Negative
7500443,127058,9180295,Technical Support,07-06-2023 11:01,Escalated,45,Negative
7500444,121778,9101408,Cancellation,14-01-2024 15:43,Resolved,186,Positive
7500445,129349,9228047,Cancellation,16-09-2023 16:41,Open,52,Negative
7500446,130695,9067602,Technical Support,05-07-2022 21:56,Resolved,82,Negative
7500447,107958,9095841,Cancellation,06-01-2022 15:12,Resolved,16,Neutral
7500448,134026,9043082,,24-09-2024 16:38,Resolved,5,Neutral
7500449,110818,9049686,Cancellation,07-07-2023 05:08,Resolved,4782,Negative
7500450,144633,9013315,Wrong Item,22-10-2024 12:30,Resolved,207,Positive
7500451,142267,9225023,Technical Support,08-11-2023 21:48,Escalated,10,Negative
7500452,137045,,,08-01-2023 11:06,Escalated,56,Neutral
7500453,119024,9026260,Account Issue,17-08-2024 09:29,Open,47,Negative
7500454,134531,9064609,Return Request,25-07-2022 18:51,Resolved,10,Neutral
7500455,140752,,Refund,21-10-2023 15:40,Resolved,112,Neutral
7500456,127802,9165233,Account Issue,05-01-2025 20:57,Open,189,Positive
7500457,133376,9076289,Return Request,15-08-2023 22:12,Open,39,Negative
7500458,109060,9170213,Technical Support,14-06-2022 18:17,Open,126,Neutral
7500459,131592,9216439,Technical Support,29-03-2024 21:09,Escalated,16,Negative
7500460,123923,9079431,Refund,08-09-2022 20:37,Open,39,Negative
7500461,141326,9242151,Account Issue,05-01-2023 12:51,Resolved,161,Neutral
7500462,122271,9205193,,02-12-2024 03:18,Resolved,43,Positive
7500463,107234,9038659,Wrong Item,08-02-2025 16:57,Open,196,
7500464,109565,9069715,Delivery Issue,25-09-2024 16:34,Open,39,Negative
7500465,102529,9022572,Wrong Item,11-06-2022 17:09,Escalated,6,
7500466,128756,9175570,Technical Support,03-12-2024 20:26,Resolved,29,
7500467,125086,9019646,Delivery Issue,15-10-2024 20:34,Resolved,111,Negative
7500468,133861,9121468,Account Issue,06-09-2024 12:59,Resolved,86,Neutral
7500469,122273,9249411,Delivery Issue,17-01-2025 21:07,open,-3,Neutral
7500470,117779,9033810,Product Quality,24-03-2023 20:48,Resolved,140,Neutral
7500471,111440,9225222,Refund,12-03-2025 07:40,Open,223,Neutral
7500472,100942,9154534,Payment Issue,26-04-2024 08:39,Resolved,1,Negative
7500473,139019,9147368,Technical Support,06-06-2024 21:10,Open,3,Negative
7500474,133854,9115413,Technical Support,19-02-2025 18:23,Open,-5,Negative
7500475,149732,9028680,Cancellation,07-01-2023 15:12,Resolved,39,Neutral
7500476,136332,9047834,Payment Issue,20-02-2022 22:41,Open,193,Neutral
7500477,114032,9121801,Wrong Item,30-07-2024 14:14,RESOLVED,20,Neutral
7500478,108021,9076381,,21-01-2022 20:45,RESOLVED,232,Negative
7500479,146639,9121620,Product Quality,20-10-2023 08:00,Open,39,Neutral
7500480,110973,9165373,,23-12-2023 21:46,Resolved,22,Neutral
7500481,105010,9009148,Wrong Item,19-08-2022 22:10,open,78,Negative
7500482,134147,9152150,Product Quality,10-12-2024 14:21,Resolved,50,Neutral
7500483,114086,9200764,Payment Issue,12-01-2024 11:53,Resolved,20,Negative
7500484,121927,9182957,Cancellation,19-02-2023 19:45,Open,6,Neutral
7500485,136991,9133936,Delivery Issue,30-08-2022 17:37,Resolved,34,Positive
7500486,138823,9157845,Wrong Item,19-08-2026 10:00,Resolved,82,Positive
7500487,105375,9076181,Account Issue,07-06-2024 12:02,open,49,Neutral
7500488,133239,9080488,Account Issue,26-11-2023 06:36,Resolved,47,
7500489,132039,9159590,Return Request,24-01-2025 19:18,Resolved,64,Positive
7500490,132109,,Payment Issue,07-01-2024 12:01,Resolved,-3,Positive
7500491,100238,,Technical Support,20-09-2022 18:43,Resolved,23,Negative
7500492,119219,9226323,Payment Issue,03-01-2024 18:16,Resolved,74,Negative
7500493,101568,9182279,Account Issue,03-01-2022 20:49,Resolved,207,Positive
7500494,142923,9124160,Account Issue,25-07-2024 10:02,Resolved,31,Negative
7500495,130319,9004523,Payment Issue,10-03-2023 21:10,Resolved,17,Neutral
7500496,104343,9096976,Wrong Item,26-12-2022 20:23,Open,25,Neutral
7500497,139810,9185231,Payment Issue,14-03-2022 17:21,Resolved,27,
7500498,137068,9189830,Wrong Item,25-05-2024 06:06,Open,48,Negative
7500499,143830,9037028,Cancellation,29-01-2025 13:34,Resolved,24,Negative
7500500,137549,9178986,Account Issue,07-02-2024 19:12,Open,51,Negative
7500501,144406,9202854,Refund,09-03-2024 20:25,Escalated,40,Negative
7500502,129733,9144529,Return Request,30-04-2024 18:44,Escalated,8,Neutral
7500503,122211,9149924,Payment Issue,23-09-2022 08:36,Resolved,137,Negative
7500504,142761,9089415,Wrong Item,15-06-2022 16:51,Resolved,49,Negative
7500505,111290,9187392,Refund,07-11-2022 13:51,Resolved,134,Negative
7500506,124805,9182134,Return Request,11-01-2025 08:27,Resolved,33,Negative
7500507,106525,9178076,Account Issue,26-05-2023 19:11,Resolved,1,Positive
7500508,116222,9018165,Account Issue,12-01-2023 09:30,Open,199,Negative
7500509,112426,9244050,,21-06-2023 16:41,Open,58,Negative
7500510,100259,9017505,Delivery Issue,29-07-2023 18:29,Escalated,11,
7500511,106869,9170029,Cancellation,01-06-2022 23:48,Resolved,14,Negative
7500512,120853,9066655,Account Issue,05-07-2023 18:28,Closed,24,Neutral
7500513,116288,,Wrong Item,22-05-2024 13:50,Open,33,Negative
7500514,103735,9152548,,23-02-2022 22:43,Resolved,46,Negative
7500515,126467,,Delivery Issue,03-06-2023 18:45,Resolved,8,Neutral
7500516,148079,,Refund,19-08-2024 19:31,Escalated,198,Positive
7500517,140622,9032246,Return Request,09-11-2022 16:02,Open,159,Positive
7500518,122255,9245453,Technical Support,31-01-2025 23:55,Open,156,Negative
7500519,110778,9196207,Refund,02-01-2022 08:42,Open,11,Negative
7500520,100593,9186176,Account Issue,19-10-2022 21:01,Escalated,69,Negative
7500521,148224,9236559,Payment Issue,20-02-2022 07:09,Escalated,181,Negative
7500522,105490,9026711,,21-01-2022 08:55,Resolved,224,Negative
7500523,134870,9059964,Wrong Item,06-04-2024 20:17,Closed,113,Neutral
7500524,138235,,,03-04-2024 07:54,Resolved,9,Neutral
7500525,105240,9162110,Return Request,14-10-2022 20:59,Resolved,36,Positive
7500526,123592,9238377,Payment Issue,16-08-2024 13:51,Resolved,50,Positive
7500527,123548,9048235,Product Quality,01-03-2022 20:14,Resolved,23,Negative
7500528,116321,9205894,Payment Issue,25-02-2022 09:11,Open,20,Negative
7500529,117611,,Return Request,19-03-2024 18:30,Resolved,72,Negative
7500530,148527,9170887,Return Request,06-11-2024 21:57,Open,222,
7500531,145114,9194789,Cancellation,21-03-2024 18:44,Resolved,58,Negative
7500532,130257,9006616,Return Request,29-07-2022 10:27,Escalated,45,Neutral
7500533,114993,9192046,Technical Support,02-12-2022 22:12,Open,10,Negative
7500534,124697,9056468,Product Quality,03-01-2022 21:40,Open,6,Negative
7500535,134697,9153650,Payment Issue,01-02-2022 22:19,Open,25,Positive
7500536,143521,9121292,Refund,21-03-2023 19:13,Open,235,Negative
7500537,106697,9241959,Wrong Item,23-03-2023 08:23,Resolved,4,Negative
7500538,126999,9037507,Product Quality,28-09-2022 17:28,Open,106,Negative
7500539,142359,9244454,Cancellation,26-03-2023 02:13,Open,63,Positive
7500540,144110,9240982,Product Quality,15-01-2023 06:30,Resolved,176,Positive
7500541,131677,9171452,,15-01-2024 22:16,Escalated,18,Negative
7500542,124308,9042552,,30-10-2023 06:52,Resolved,55,Negative
7500543,120726,9041434,Payment Issue,25-03-2022 09:03,Resolved,235,Neutral
7500544,136025,9024143,,26-06-2022 07:58,Resolved,13,Positive
7500545,138736,9219495,Delivery Issue,22-09-2024 16:06,Resolved,239,Negative
7500546,107824,9073385,Payment Issue,13-08-2022 21:59,Escalated,40,Negative
7500547,136655,9177967,Cancellation,09-01-2024 04:22,Open,101,Neutral
7500548,128073,9144589,Cancellation,13-08-2022 22:00,Open,19,Negative
7500549,106675,9223318,,24-09-2023 18:39,Open,128,Negative
7500550,138447,9000226,Product Quality,23-10-2024 07:37,Open,9,Positive
7500551,143988,9203065,Technical Support,21-01-2022 18:35,Open,22,Negative
7500552,112927,9121892,Technical Support,04-07-2024 21:51,Open,6,Neutral
7500553,122216,9112218,Product Quality,20-09-2024 08:02,Escalated,52,Negative
7500554,128640,9124853,Return Request,26-09-2023 18:09,Closed,65,Negative
7500555,121204,9145809,Account Issue,08-09-2023 18:03,Resolved,225,Positive
7500556,135844,9220092,Product Quality,30-11-2022 08:23,Escalated,3,Positive
7500557,136568,9243663,Cancellation,30-03-2024 11:37,Resolved,112,Negative
7500558,107681,9166724,Payment Issue,28-09-2023 19:05,Open,72,Neutral
7500559,133586,9071090,Return Request,14-06-2023 18:48,Escalated,22,Negative
7500560,114091,9138518,Wrong Item,06-04-2022 15:39,Resolved,10,Neutral
7500561,100519,,Technical Support,30-08-2022 09:31,Escalated,96,Negative
7500562,139883,9088949,Payment Issue,01-07-2023 11:05,Resolved,11,Positive
7500563,125,9017361,Delivery Issue,24-08-2023 15:43,Open,15,Neutral
7500564,139989,9037727,Product Quality,02-06-2023 17:54,Escalated,14,Negative
7500565,148492,9229961,Return Request,31-05-2023 18:15,Escalated,99,Negative
7500566,122357,9041239,Refund,29-05-2024 19:40,Escalated,160,Positive
7500567,139652,9186123,Account Issue,01-02-2023 10:14,Resolved,169,Neutral
7500568,104439,9139891,Product Quality,08-12-2024 19:46,Escalated,5351,Negative
7500569,107756,,Refund,25-06-2024 19:12,Open,22,Neutral
7500570,111530,,Delivery Issue,02-02-2025 21:37,Open,64,Neutral
7500571,102430,9056807,Wrong Item,28-10-2024 18:44,Resolved,166,
7500572,120736,,Account Issue,16-08-2023 08:48,Resolved,194,Negative
7500573,116782,9208305,,26-03-2022 20:46,Escalated,189,Neutral
7500574,144609,9069616,,09-01-2023 23:05,Escalated,100,Negative
7500575,134813,9246118,Delivery Issue,29-09-2022 19:29,Open,188,Negative
7500576,132177,9107673,Product Quality,16-02-2023 20:27,Escalated,6,Positive
7500577,126697,9131077,,10-06-2024 08:46,Escalated,34,Positive
7500578,135260,9065414,,09-01-2024 10:20,Open,70,Negative
7500579,109206,9147023,Refund,04-02-2023 17:29,Resolved,18,Neutral
7500580,145833,9151316,Delivery Issue,13-02-2025 15:11,Open,-3,Negative
7500581,110553,9194860,Cancellation,11-06-2024 16:17,Closed,17,Neutral
7500582,118701,,Return Request,17-08-2024 20:16,open,84,Neutral
7500583,120877,9134471,Wrong Item,18-03-2023 21:42,Resolved,6,Negative
7500584,142736,9084037,Technical Support,05-08-2024 20:47,open,4,Neutral
7500585,130276,9202652,Payment Issue,14-12-2024 12:17,Resolved,7,
7500586,114038,9071643,,19-01-2022 10:11,Resolved,-2,
7500587,138026,9161465,Payment Issue,25-05-2022 13:56,Resolved,52,Positive
7500588,100742,9064989,Payment Issue,08-12-2022 06:01,Open,229,Positive
7500589,116727,9143997,Return Request,04-04-2023 21:05,Escalated,3556,Positive
7500590,118822,9015057,Account Issue,04-02-2024 19:19,Resolved,19,Neutral
7500591,111123,9005026,Cancellation,25-10-2023 18:13,Open,101,Negative
7500592,120328,9032464,Technical Support,23-03-2022 20:41,Resolved,13,Neutral
7500593,127843,9150478,Return Request,12-06-2022 18:05,Escalated,8,Positive
7500594,110653,9118471,Wrong Item,26-04-2022 01:25,Resolved,2,Neutral
7500595,100240,9106789,Account Issue,15-12-2022 17:42,Closed,94,Negative
7500596,117292,9218026,Product Quality,09-01-2023 19:29,Escalated,63,Positive
7500597,144422,9211060,Wrong Item,20-08-2023 19:43,Resolved,233,Neutral
7500598,121038,9159322,Technical Support,14-08-2022 20:12,Open,225,Neutral
7500599,115276,,,20-07-2023 16:58,Open,35,Neutral
7500600,105322,9237831,Account Issue,02-01-2022 16:01,RESOLVED,185,Negative
7500601,119789,,Cancellation,31-10-2024 20:26,Resolved,24,Positive
7500602,102702,9249720,Account Issue,21-07-2023 20:30,Resolved,20,Negative
7500603,100711,9139865,Wrong Item,02-01-2023 19:19,Resolved,31,Neutral
7500604,143684,9216311,,22-10-2022 10:29,Open,-9,Negative
7500605,145667,9174714,Cancellation,31-10-2023 22:46,Resolved,47,Positive
7500606,101827,9117286,Wrong Item,10-11-2024 11:35,Escalated,8,Positive
7500607,138304,9123943,Product Quality,25-10-2024 21:32,Escalated,109,
7500608,102818,,Return Request,14-03-2025 23:01,Escalated,4,Neutral
7500609,115757,9029963,Return Request,10-11-2024 09:21,Open,44,Positive
7500610,101305,9016762,Cancellation,10-06-2022 19:28,Resolved,62,Negative
7500611,113731,9229918,Account Issue,03-01-2022 21:48,Resolved,16,Negative
7500612,130081,9012426,Return Request,02-11-2024 11:34,Resolved,166,Neutral
7500613,126746,9175213,Return Request,15-08-2024 18:28,Resolved,160,Positive
7500614,142810,,,26-11-2023 13:12,Resolved,27,Negative
7500615,115028,9133225,Cancellation,13-04-2023 19:07,Resolved,61,Neutral
7500616,111048,9144690,,30-10-2023 21:21,Resolved,16,Neutral
7500617,105266,9228336,Payment Issue,15-11-2022 17:49,Open,43,Negative
7500618,138964,9210836,Delivery Issue,13-11-2022 18:03,open,26,Positive
7500619,137906,,Delivery Issue,29-01-2025 20:36,Open,19,Negative
7500620,103454,9175307,Product Quality,23-03-2024 22:03,Escalated,8,Negative
7500621,143334,9228610,Refund,28-12-2024 12:40,Open,69,Negative
7500622,149410,9056822,Cancellation,12-08-2023 22:55,Resolved,14,Negative
7500623,139905,9223411,Wrong Item,14-02-2024 21:49,Open,70,Negative
7500624,121644,9149943,,19-04-2023 17:54,Closed,72,Neutral
7500625,118262,,Cancellation,26-09-2022 22:00,Open,58,Negative
7500626,127753,9056679,Account Issue,28-11-2022 19:13,Escalated,71,Neutral
7500627,128756,9224870,Product Quality,10-01-2022 15:49,Resolved,202,Neutral
7500628,110258,9069830,Cancellation,22-12-2024 22:21,Resolved,19,Negative
7500629,121235,9022617,Wrong Item,06-09-2024 20:22,Resolved,64,Negative
7500630,133320,9074711,Delivery Issue,01-09-2023 12:15,Resolved,49,Positive
7500631,121390,9116122,Refund,22-10-2022 10:32,Resolved,19,Negative
7500632,127329,9001642,Delivery Issue,07-06-2024 22:40,Resolved,2,Negative
7500633,100639,9107069,Return Request,11-11-2022 21:33,Resolved,68,Negative
