delivery_id,order_id,warehouse_id,delivery_partner,dispatch_date,delivery_attempts,delivery_status,delay_days
6000440,9237760,117,Amazon Logistics,31-07-2024,1,Delivered,1
6000441,9105677,145,BlueDart,09-10-2023,3,Delivered,0
6000442,9133588,148,Ekart,17-04-2024,2,Out for Delivery,1
6000443,9191077,130,DTDC,05-11-2022,2,Delivered,0
6000444,9018249,138,XpressBees,17-06-2023,1,Delivered,1
6000445,9174749,138,Shadowfax,02-05-2023,1,Delivered,1
6000446,9129051,137,XpressBees,19-09-2023,1,delivered,2
6000447,9006680,132,XpressBees,23-07-2023,1,Delivered,1
6000448,9084569,130,Delhivery,27-03-2022,2,Delivered,3
6000449,9082263,111,XpressBees,21-12-2022,1,Delivered,0
6000450,9221367,143,XpressBees,20-03-2023,1,Delivered,12
6000451,9082878,120,Amazon Logistics,28-09-2023,2,Delivered,0
6000452,9203329,117,India Post,05-11-2023,1,Delivered,1
6000453,9047721,126,XpressBees,21-08-2023,3,Delivered,0
6000454,9218708,141,FedEx India,09-11-2022,1,Delivered,0
6000455,9197361,113,Xpressbees,05-11-2022,1,Failed,0
6000456,9147885,114,DTDC,18-03-2025,3,Delivered,4
6000457,9055490,121,XpressBees,27-03-2023,1,Failed,1
6000458,9180775,116,DTDC,18-11-2024,2,Delivered,-3
6000459,9007385,102,XpressBees,23-10-2024,1,Failed,9
6000460,9199561,136,FedEx India,22-02-2022,1,Failed,10
6000461,9000609,131,XpressBees,20-01-2023,20,Failed,0
6000462,9159589,149,Ekart,03-06-2024,1,Returned,0
6000463,9072089,145,India Post,07-01-2022,1,Delivered,3
6000464,9219968,108,BlueDart,25-01-2024,1,Failed,3
6000465,9194369,137,Shadowfax,19-05-2022,3,Delivered,1
6000466,9157199,104,DTDC,15-08-2022,3,Delivered,1
6000467,9201174,148,DTDC,05-11-2022,3,Delivered,2
6000468,9044218,121,Xpressbees,18-09-2024,1,Failed,3
6000469,9065146,127,FedEx India,04-08-2022,1,Delivered,0
6000470,9118787,133,Delhivery,09-06-2022,1,Delivered,0
6000471,9029406,113,BlueDart,04-01-2024,1,Delivered,0
6000472,9020422,116,Ekart,08-06-2022,1,Delivered,1
6000473,9015055,150,India Post,15-11-2024,1,Delivered,0
6000474,9198114,124,FedEx India,15-08-2023,2,Delivered,2
6000475,9144616,101,BlueDart,21-03-2022,3,Delivered,9
6000476,9133258,135,Ekart,12-03-2023,1,Delivered,12
6000477,9064619,134,BlueDart,31-05-2022,1,Failed,3
6000478,9098847,143,Delhivery,08-03-2023,1,Delivered,0
6000479,9144791,140,Ekart,28-11-2023,1,Delivered,2
6000480,9041210,119,delhivery,24-04-2023,2,Returned,0
6000481,9236189,101,XpressBees,09-02-2024,1,Failed,3
6000482,9023137,150,FedEx India,03-12-2024,1,Delivered,2
6000483,9088020,108,BlueDart,12-02-2024,1,Failed,0
6000484,9093727,135,EKART,07-11-2023,1,Delivered,1
6000485,9225081,112,XpressBees,06-06-2022,3,Delivered,3
6000486,9236959,126,FedEx India,25-01-2024,2,Failed,1
6000487,9177237,129,XpressBees,18-10-2023,1,In Transit,1
6000488,9121867,148,Shadowfax,24-06-2023,1,Delivered,1
6000489,9129329,135,XpressBees,06-01-2025,1,Delivered,1
6000490,9214724,108,Delhivery,23-12-2024,1,Delivered,0
6000491,9032201,145,FedEx India,14-09-2023,2,Delivered,0
6000492,9237649,143,Ekart,14-04-2024,3,Returned,0
6000493,9000087,115,Delhivery,21-03-2024,1,Delivered,0
6000494,9019502,139,XpressBees,02-01-2025,1,Delivered,0
6000495,9120035,143,DTDC,24-08-2023,1,Delivered,1
6000496,9148330,140,Amazon Logistics,30-09-2024,1,In Transit,1
6000497,9037610,111,XpressBees,17-07-2023,1,Delivered,0
6000498,9157489,119,delhivery,16-07-2022,1,Delivered,4
6000499,9165288,126,India Post,20-11-2022,2,Delivered,1
6000500,9126489,113,delhivery,30-03-2025,2,Delivered,1
6000501,9184578,112,BlueDart,29-06-2024,2,Failed,1
6000502,9117577,137,BlueDart,18-12-2024,1,Delivered,1
6000503,9098303,145,Shadowfax,24-10-2022,3,Delivered,3
6000504,9049481,109,Shadowfax,23-10-2024,2,Returned,3
6000505,9044867,133,DTDC,22-06-2023,1,Delivered,1
6000506,9181370,101,Xpressbees,07-01-2024,1,Delivered,0
6000507,9248384,141,delhivery,26-04-2023,1,Failed,1
6000508,9042583,130,delhivery,25-10-2023,1,Delivered,1
6000509,9088933,140,Delhivery,01-10-2022,3,Returned,1
6000510,9204320,148,Shadowfax,23-03-2024,1,Delivered,1
6000511,9146682,101,FedEx India,23-10-2024,3,Returned,-2
6000512,9127980,131,DTDC,24-10-2022,1,Delivered,0
6000513,9167174,111,BlueDart,06-08-2023,2,Delivered,2
6000514,9206769,140,Delhivery,27-09-2022,2,Delivered,2
6000515,9100173,135,Shadowfax,26-10-2024,2,Delivered,11
6000516,9007230,112,Ekart,20-07-2023,1,Delivered,2
6000517,9233454,147,XpressBees,14-09-2022,1,Delivered,2
6000518,9131672,118,BlueDart,11-03-2023,1,Failed,3
6000519,9106066,134,FedEx India,12-05-2024,1,Delivered,2
6000520,9164466,127,XpressBees,12-12-2022,1,Delivered,7
6000521,9042570,132,Shadowfax,06-06-2023,1,Returned,8
6000522,9063746,133,Ekart,15-05-2024,1,Delivered,0
6000523,9092091,140,Ekart,19-03-2023,2,Delivered,1
6000524,9019182,137,XpressBees,03-09-2022,1,Failed,2
6000525,9179142,119,FedEx India,20-03-2022,1,Failed,1
6000526,9215781,142,Ekart,13-01-2023,1,Returned,0
6000527,9113296,112,Delhivery,30-03-2022,1,delivered,1
6000528,9169013,123,Shadowfax,05-05-2023,1,Delivered,1
6000529,9194739,102,Delhivery,22-02-2025,1,In Transit,3
6000530,9112680,118,Ekart,17-02-2023,1,In Transit,0
6000531,9019784,123,Delhivery,23-07-2022,2,Failed,3
6000532,9186533,145,Xpressbees,16-04-2024,1,Failed,2
6000533,9022648,127,Amazon Logistics,11-07-2022,2,delivered,1
6000534,9133423,123,DTDC,25-03-2023,1,Delivered,1
6000535,9029395,131,Delhivery,11-01-2025,1,Failed,1
6000536,9048311,126,BlueDart,01-12-2022,1,Delivered,0
6000537,9034932,148,delhivery,09-07-2024,2,Delivered,-2
6000538,9015293,141,BlueDart,08-05-2023,1,Returned,2
6000539,9102180,137,BlueDart,18-04-2023,2,Delivered,0
6000540,9220609,142,BlueDart,29-03-2025,1,Failed,0
6000541,9114038,131,Amazon Logistics,26-12-2022,3,Delivered,0
6000542,9067881,147,XpressBees,14-12-2024,1,Delivered,0
6000543,9183269,139,Ekart,11-05-2024,1,Returned,0
6000544,9229127,149,Ekart,29-03-2024,1,Delivered,1
6000545,9157030,129,Delhivery,14-08-2022,2,Delivered,-1
6000546,9107968,140,FedEx India,28-12-2022,1,Failed,2
6000547,9179785,109,BlueDart,22-11-2022,1,Failed,0
6000548,9244123,135,delhivery,26-03-2022,1,Delivered,0
6000549,9059125,149,XpressBees,20-03-2025,1,Returned,1
6000550,9118528,123,Amazon Logistics,04-11-2024,1,Delivered,1
6000551,9029237,117,Ekart,01-03-2023,1,Returned,0
6000552,9180745,148,Ekart,23-10-2023,1,Delivered,1
6000553,9175664,108,Shadowfax,14-03-2023,2,Delivered,6
6000554,9209977,141,Ekart,15-09-2024,2,Delivered,0
6000555,9008305,148,Ekart,08-06-2024,3,Delivered,1
6000556,9122724,112,XpressBees,03-07-2022,2,Failed,2
6000557,9194067,110,BlueDart,27-01-2022,1,FAILED,10
6000558,9151186,128,XpressBees,08-01-2025,1,Delivered,0
6000559,9065183,130,Shadowfax,08-09-2022,2,Returned,10
6000560,9125361,144,DTDC,29-07-2022,1,Returned,2
6000561,9238067,105,FedEx India,18-03-2025,20,Delivered,0
6000562,9049687,143,DTDC,07-02-2022,1,Delivered,0
6000563,9074693,146,Delhivery,18-08-2023,1,Delivered,8
6000564,9207030,141,Blue Dart,17-09-2022,3,Delivered,3
6000565,9212543,,EKART,12-05-2023,1,Delivered,0
6000566,9029423,131,XpressBees,21-03-2025,1,Delivered,3
6000567,9188309,149,Ekart,10-02-2025,3,Delivered,0
6000568,9179873,130,Ekart,17-09-2023,1,Failed,0
6000569,9070516,130,Delhivery,30-05-2023,1,Delivered,1
6000570,9176708,123,Blue Dart,16-07-2024,1,Delivered,1
6000571,9085802,123,EKART,13-11-2024,3,Delivered,2
6000572,9200731,132,Shadowfax,30-10-2023,1,Delivered,2
6000573,9197074,134,Delhivery,30-01-2023,2,Delivered,1
6000574,9171198,120,Ekart,12-08-2022,1,Failed,0
6000575,9069950,125,Amazon Logistics,17-02-2025,2,Delivered,0
6000576,9167899,135,India Post,05-08-2022,1,Failed,1
6000577,9061481,127,XpressBees,23-02-2024,1,In Transit,2
6000578,9077149,108,delhivery,08-01-2024,1,Delivered,0
6000579,9136732,111,BlueDart,22-08-2022,2,Delivered,1
6000580,193,131,Amazon Logistics,03-06-2023,3,In Transit,2
6000581,9220105,148,Shadowfax,06-09-2022,1,Delivered,-2
6000582,9047541,101,DTDC,18-01-2023,1,Delivered,0
6000583,9234522,133,Ekart,16-01-2022,1,Delivered,10
6000584,9102719,130,Ekart,19-03-2025,1,Returned,4
6000585,9203057,107,India Post,30-09-2024,2,Delivered,3
6000586,9156861,143,EKART,18-02-2022,1,Delivered,7
6000587,9133925,114,Ekart,17-01-2025,15,Delivered,1
6000588,9222861,101,Shadowfax,15-03-2025,1,Delivered,3
6000589,9211697,102,BlueDart,26-07-2023,1,FAILED,0
6000590,9012234,125,DTDC,11-04-2023,1,Delivered,1
6000591,9104355,128,Ekart,10-06-2023,1,Delivered,3
6000592,9095701,147,XpressBees,19-01-2023,1,Delivered,1
6000593,9237558,150,Ekart,30-08-2024,3,Delivered,2
6000594,9246176,111,Delhivery,29-11-2023,1,Failed,1
6000595,9109041,109,XpressBees,23-03-2022,1,Returned,0
6000596,9227421,139,FedEx India,24-05-2023,1,Delivered,0
6000597,9201427,150,Ekart,12-09-2023,1,Delivered,3
6000598,9117255,122,BlueDart,08-12-2024,2,Delivered,1
6000599,9171405,,Amazon Logistics,24-09-2022,1,delivered,0
6000600,9037722,143,Amazon Logistics,13-08-2023,1,Delivered,0
6000601,9000508,131,Amazon Logistics,27-10-2022,1,Delivered,0
6000602,9165428,106,Shadowfax,25-09-2022,2,Delivered,2
6000603,9065551,120,Delhivery,31-03-2022,3,Delivered,1
6000604,9022073,146,Shadowfax,11-10-2024,2,Delivered,0
6000605,9161385,144,Amazon Logistics,06-01-2022,1,Failed,2
6000606,9111585,137,XpressBees,06-11-2022,2,Delivered,0
6000607,9186980,113,Amazon Logistics,26-09-2022,1,Returned,1
6000608,9163601,136,DTDC,13-10-2023,1,Delivered,0
6000609,9247046,143,FedEx India,03-06-2023,1,Failed,0
6000610,9217657,142,Delhivery,04-04-2022,2,Delivered,0
6000611,9022019,101,Ekart,03-12-2022,1,Failed,1
6000612,9025487,111,Ekart,01-03-2024,2,Delivered,1
6000613,9095988,133,Ekart,29-07-2023,2,Failed,0
6000542,9248924,121,Shadowfax,17-01-2022,1,Failed,6
6000615,9100224,150,Delhivery,11-03-2024,2,Delivered,2
6000616,9160206,150,India Post,16-11-2023,1,In Transit,0
6000617,9244128,121,DTDC,07-01-2022,3,Delivered,0
6000618,9072779,114,XpressBees,07-04-2023,1,Delivered,0
6000619,9008423,121,DTDC,05-02-2022,3,Delivered,1
6000620,9173401,140,EKART,14-02-2022,1,Delivered,0
6000621,9171060,104,XpressBees,11-01-2023,2,Delivered,3
6000622,9092409,121,Blue Dart,13-01-2024,1,In Transit,3
6000623,9203919,115,Shadowfax,06-01-2022,2,Failed,1
6000624,9163851,114,Amazon Logistics,31-07-2024,1,Returned,2
6000625,9070171,126,India Post,05-11-2024,1,Failed,0
6000626,9060038,121,BlueDart,06-04-2023,1,Delivered,0
6000627,9055489,123,Delhivery,13-09-2022,1,Delivered,0
6000628,9231389,121,Ekart,26-09-2023,2,Delivered,0
6000629,9159747,133,BlueDart,22-07-2022,1,Delivered,0
6000630,9028706,129,Delhivery,05-01-2022,1,Delivered,5
6000631,9186758,140,Delhivery,27-03-2024,1,Delivered,3
6000632,9098188,140,delhivery,23-08-2024,2,Delivered,3
6000633,9061626,142,BlueDart,25-12-2023,2,Delivered,3
6000634,9002018,137,Ekart,06-01-2024,1,Delivered,5
6000635,9201816,,FedEx India,14-10-2024,1,In Transit,2
6000636,9076726,138,BlueDart,28-05-2024,1,Delivered,2
6000637,9009504,119,Ekart,16-02-2023,1,Delivered,0
6000638,9093519,102,XpressBees,18-03-2025,2,Delivered,11
6000639,9087057,110,Delhivery,17-01-2022,1,Delivered,-2
6000640,9199826,124,EKART,03-07-2023,3,Delivered,3
6000641,9214536,146,Amazon Logistics,27-09-2023,1,Delivered,2
6000642,9186602,123,Xpressbees,10-03-2025,1,Failed,2
6000643,9087329,123,XpressBees,27-10-2023,1,Failed,3
6000644,9006195,112,Shadowfax,29-11-2024,1,Delivered,0
6000645,9236371,139,FedEx India,20-08-2023,1,Delivered,0
6000646,9075533,114,Amazon Logistics,31-05-2022,2,Delivered,-1
6000647,9242116,130,Delhivery,26-02-2022,1,Failed,2
6000648,9137627,124,Delhivery,26-07-2022,1,Failed,2
6000649,9049292,148,Amazon Logistics,23-06-2024,2,Delivered,0
6000360,9142882,103,India Post,26-03-2023,2,Delivered,1
6000651,9181231,116,DTDC,17-08-2024,1,Returned,2
6000652,9223331,112,BlueDart,24-08-2024,1,Delivered,10
6000653,9181156,146,XpressBees,05-04-2022,2,Delivered,-3
6000654,9008555,123,Delhivery,21-10-2022,1,Failed,0
6000655,9002476,145,Amazon Logistics,08-10-2024,2,Delivered,0
6000656,9114152,125,BlueDart,16-01-2024,2,Returned,11
6000657,9176839,,BlueDart,17-06-2022,1,Delivered,8
6000658,9128258,109,Ekart,05-09-2023,1,Delivered,0
6000659,9037600,128,BlueDart,01-03-2022,1,Delivered,1
6000660,9001968,121,Ekart,28-01-2022,1,Delivered,1
6000661,9202183,127,Shadowfax,07-08-2022,2,Delivered,1
6000662,9162542,107,Ekart,11-01-2024,3,Delivered,-2
6000663,9039429,111,DTDC,28-09-2022,1,Returned,1
6000664,9042898,135,Delhivery,31-05-2024,1,Delivered,0
6000665,9238995,108,Ekart,04-06-2024,1,Failed,0
6000666,9163745,124,BlueDart,09-12-2024,1,Failed,2
6000667,9033949,135,Shadowfax,25-02-2025,1,Delivered,0
6000668,9169789,136,BlueDart,22-08-2023,1,In Transit,3
6000669,9159960,127,delhivery,19-09-2023,1,Delivered,3
6000670,9191357,106,Amazon Logistics,30-12-2023,1,Delivered,0
6000671,9004134,131,Ekart,25-05-2023,1,Delivered,0
6000672,9136112,102,XpressBees,09-06-2023,1,Failed,0
6000673,9111442,117,XpressBees,03-01-2025,2,Delivered,-2
6000674,9044117,104,BlueDart,10-10-2023,2,delivered,0
6000675,9225067,140,Shadowfax,05-04-2023,1,Delivered,2
6000676,9224225,123,BlueDart,07-03-2025,1,Delivered,1
6000677,9069046,136,XpressBees,08-05-2024,1,Failed,1
6000678,9094103,115,DTDC,14-12-2022,1,Returned,2
6000679,9249083,125,DTDC,05-05-2023,2,Delivered,1
6000680,9133808,120,India Post,13-01-2022,1,Failed,2
6000681,9235483,120,DTDC,28-03-2025,1,Failed,2
6000682,9042278,139,FedEx India,06-02-2024,1,Failed,3
6000683,9212347,110,Delhivery,30-10-2024,2,Failed,1
6000684,9015874,116,DTDC,22-04-2022,3,Delivered,0
6000685,9007060,129,India Post,03-09-2023,1,Delivered,1
6000686,9122367,149,Delhivery,11-12-2022,1,Delivered,2
6000687,9057010,138,Delhivery,28-11-2024,1,Delivered,-2
6000688,9033348,125,FedEx India,22-10-2022,1,Delivered,0
6000689,9077195,122,Xpressbees,22-03-2025,2,Delivered,0
6000690,9106616,103,DTDC,29-03-2023,1,Failed,-2
6000691,435,102,XpressBees,02-06-2023,1,In Transit,0
6000692,9112806,108,Ekart,26-08-2023,1,Delivered,-3
6000693,9210884,113,XpressBees,26-05-2023,1,Failed,5
6000694,9201149,143,Ekart,21-03-2025,1,Delivered,2
6000695,9161582,133,DTDC,29-01-2024,2,In Transit,0
6000696,9170920,134,DTDC,11-12-2024,1,Delivered,7
6000697,9047128,127,XpressBees,15-04-2024,1,Failed,1
6000698,9080613,137,Delhivery,16-09-2024,1,In Transit,0
6000699,9060561,111,Ekart,31-12-2024,1,Out for Delivery,1
6000700,9000473,113,delhivery,25-03-2023,3,Failed,3
6000701,9066938,146,Ekart,22-11-2022,1,Delivered,1
6000702,9235095,122,DTDC,03-12-2022,1,Returned,2
6000703,9220468,,FedEx India,04-06-2022,1,Delivered,0
6000704,9117632,139,Ekart,22-02-2023,2,Delivered,1
6000705,9032358,120,XpressBees,05-09-2023,2,Delivered,-2
6000706,9119056,116,DTDC,10-02-2022,1,Delivered,0
6000707,9092878,121,DTDC,10-03-2023,2,Returned,2
6000708,9073525,144,DTDC,12-11-2023,1,Delivered,0
6000709,9135612,111,Xpressbees,23-03-2022,2,Delivered,0
6000710,9004803,126,Delhivery,27-07-2023,2,Out for Delivery,-2
6000711,9022832,122,Delhivery,16-02-2024,1,Delivered,2
6000712,9139656,140,Delhivery,13-06-2022,20,Delivered,1
6000713,9079259,113,Ekart,31-01-2024,1,Delivered,0
6000714,9223431,111,FedEx India,23-08-2023,2,Delivered,1
6000715,9125483,148,Xpressbees,30-12-2022,1,Delivered,1
6000716,9031435,138,XpressBees,27-04-2023,1,Failed,0
6000717,9062347,126,XpressBees,08-04-2024,1,Delivered,1
6000718,9223856,137,XpressBees,01-06-2023,1,Delivered,0
6000719,9160578,119,BlueDart,25-10-2022,3,Failed,1
6000720,9170474,125,BlueDart,23-12-2023,1,Out for Delivery,0
6000721,9029912,107,BlueDart,11-02-2024,1,Delivered,2
6000722,9109607,121,XpressBees,17-07-2024,1,Delivered,1
6000723,9075926,138,Ekart,14-07-2023,2,Delivered,0
6000724,9103730,130,XpressBees,25-03-2025,1,Delivered,2
6000725,9170720,126,Xpressbees,15-04-2023,1,Delivered,1
6000726,9034606,145,XpressBees,11-05-2024,1,Failed,-2
6000727,9045083,139,Amazon Logistics,09-06-2022,1,Delivered,1
6000728,9171460,116,Ekart,30-07-2023,1,Delivered,1
6000729,9208224,146,DTDC,09-08-2022,1,Delivered,-1
6000730,9102774,135,Ekart,18-11-2023,1,Delivered,0
6000731,9200781,120,Ekart,26-11-2023,1,Delivered,2
6000732,9079791,122,Delhivery,21-08-2022,1,Delivered,3
6000733,9240513,113,BlueDart,20-01-2023,2,Delivered,10
6000734,9198900,130,Shadowfax,07-01-2024,1,Returned,0
6000735,9237386,106,Amazon Logistics,19-08-2023,2,Delivered,0
6000736,9209474,107,Ekart,08-12-2023,1,Delivered,0
6000737,9033604,124,FedEx India,10-04-2024,1,Delivered,11
6000738,9038493,142,BlueDart,06-06-2022,2,Delivered,0
6000739,9249252,110,Amazon Logistics,16-03-2025,3,Delivered,3
6000740,9114878,133,XpressBees,05-01-2023,2,Delivered,1
6000741,9017704,145,DTDC,26-01-2023,1,delivered,2
6000742,9027567,128,Ekart,22-02-2025,3,Delivered,0
6000743,9237685,110,Amazon Logistics,25-10-2022,1,Delivered,1
6000744,9222767,122,XpressBees,05-01-2022,1,Failed,0
6000745,9168709,149,Ekart,14-02-2023,2,Delivered,2
6000746,9071521,130,Shadowfax,21-02-2023,20,Returned,2
6000747,9050196,122,FedEx India,10-01-2022,3,In Transit,3
6000748,9002552,149,Blue Dart,22-07-2023,1,Delivered,0
6000749,9113831,132,DTDC,16-07-2023,1,Delivered,2
6000750,9112399,116,XpressBees,12-05-2022,1,Failed,0
6000751,9021741,139,DTDC,18-08-2024,1,Returned,0
6000752,9138672,126,XpressBees,07-01-2025,1,Delivered,0
6000753,9028856,101,BlueDart,22-10-2022,1,Delivered,3
6000754,9119398,136,Ekart,17-08-2023,2,Delivered,3
6000755,9103239,136,Delhivery,09-01-2025,1,Delivered,3
6000756,9202371,124,Ekart,30-12-2022,1,Delivered,2
6000757,9123192,141,Delhivery,13-12-2023,1,FAILED,2
6000758,9104716,138,XpressBees,02-09-2022,1,Out for Delivery,2
6000759,9227814,107,Amazon Logistics,31-01-2022,1,Delivered,0
6000760,9139119,142,FedEx India,13-04-2022,15,Delivered,1
6000761,9034204,135,Amazon Logistics,24-09-2023,1,Delivered,2
6000762,9194715,124,EKART,01-06-2023,2,Delivered,2
6000763,9182489,,FedEx India,23-07-2024,2,Delivered,1
6000764,9067336,,XpressBees,01-11-2024,1,Returned,0
6000765,9093451,111,India Post,14-03-2025,1,Delivered,0
6000766,9024546,144,DTDC,16-11-2024,1,Delivered,3
6000767,9140302,138,Ekart,24-09-2024,1,Failed,2
6000768,9037138,144,BlueDart,13-04-2024,2,Delivered,0
6000769,9184302,103,FedEx India,10-10-2023,2,Returned,4
6000770,9208935,116,Delhivery,20-06-2024,1,Failed,1
6000771,9219812,113,Amazon Logistics,11-01-2024,1,Delivered,8
6000772,9206695,119,DTDC,21-10-2024,2,Delivered,5
6000773,9002956,111,Delhivery,07-04-2024,2,Delivered,0
6000774,9204566,123,Ekart,04-08-2022,1,Delivered,2
6000775,9246203,105,Ekart,02-07-2024,1,Delivered,2
6000776,9079574,131,XpressBees,12-12-2023,1,Delivered,0
6000777,9175187,111,FedEx India,24-10-2023,2,Delivered,0
6000778,9112145,127,XpressBees,24-12-2022,3,Delivered,3
6000779,9173971,130,XpressBees,24-10-2024,2,Out for Delivery,0
6000780,9179527,130,EKART,27-01-2023,1,Delivered,0
6000781,9101390,146,Xpressbees,04-09-2024,15,Returned,0
6000782,9249294,141,Ekart,05-04-2024,3,Delivered,0
6000783,9108808,103,Amazon Logistics,13-01-2025,1,Out for Delivery,0
6000784,9179076,148,Delhivery,21-06-2023,1,Delivered,1
6000785,9141083,116,DTDC,25-09-2024,1,In Transit,0
6000786,9175108,127,FedEx India,27-02-2023,1,Delivered,0
6000787,9214250,120,DTDC,14-08-2024,1,Delivered,3
6000788,9138094,107,Ekart,04-01-2023,1,Delivered,1
6000789,9169424,117,Ekart,25-11-2022,1,Delivered,2
6000790,9066608,130,Delhivery,18-05-2024,1,Returned,1
6000791,9064527,121,Delhivery,20-08-2023,1,Failed,1
6000792,9121874,122,India Post,22-09-2024,1,Returned,0
6000793,9084598,134,Delhivery,12-04-2024,3,Delivered,10
6000794,9072542,113,FedEx India,15-10-2024,2,Failed,0
6000795,9101517,111,Amazon Logistics,26-07-2024,2,Delivered,0
6000796,9049060,145,Ekart,11-08-2023,2,Failed,0
6000687,9037877,144,Delhivery,15-01-2022,1,Failed,2
6000798,9038274,114,Amazon Logistics,30-07-2022,3,Delivered,0
6000799,9181673,128,Delhivery,19-07-2022,3,Delivered,0
6000800,9117721,140,Shadowfax,31-07-2024,2,Delivered,3
6000801,9206367,135,BlueDart,14-01-2022,1,Delivered,2
6000802,9121870,130,Ekart,11-11-2023,1,Delivered,1
6000803,209,140,DTDC,02-06-2023,1,Failed,0
6000804,9047985,121,FedEx India,30-11-2023,1,Delivered,0
6000805,9193325,149,Delhivery,19-01-2025,1,Delivered,0
6000806,9003363,110,Delhivery,23-09-2022,1,Returned,0
6000807,9206661,138,India Post,10-02-2023,2,In Transit,0
6000808,9142029,120,Delhivery,05-03-2023,1,In Transit,0
6000809,9048886,121,Shadowfax,28-12-2023,3,Out for Delivery,2
6000810,9057890,112,India Post,30-12-2022,3,Delivered,2
6000811,9139562,150,delhivery,12-08-2024,1,Returned,0
6000812,9228916,125,Delhivery,13-03-2023,1,Delivered,3
6000813,9049473,105,XpressBees,08-08-2022,2,Delivered,3
6000814,9090623,122,Ekart,10-03-2023,1,Failed,6
6000815,9248385,103,XpressBees,06-01-2022,2,Returned,1
6000816,9186565,105,Shadowfax,27-12-2023,1,Failed,1
6000817,9012170,149,XpressBees,30-09-2022,1,Delivered,9
6000818,9243110,135,BlueDart,26-07-2022,1,Returned,0
6000819,9152489,135,DTDC,31-12-2024,1,Delivered,1
6000820,9235649,136,delhivery,19-02-2025,2,Delivered,0
6000821,9015692,116,Ekart,04-10-2022,3,Delivered,3
6000822,9243053,137,XpressBees,09-06-2022,15,Delivered,3
6000823,9050191,150,DTDC,13-01-2023,1,Delivered,2
6000824,9055814,148,Ekart,20-04-2023,2,Delivered,0
6000825,9064824,123,India Post,02-11-2022,1,Delivered,0
6000826,9043477,110,FedEx India,14-10-2023,1,Delivered,0
6000827,9169384,145,Delhivery,01-10-2023,1,Delivered,2
6000828,9198507,116,XpressBees,15-09-2024,2,Failed,2
6000829,9186171,101,Shadowfax,04-03-2024,1,Delivered,0
