refund_id,return_id,refund_amount,refund_status,refund_method,refund_processed_date,refund_reason_code
8500350,8007929,1066.53,Processed,Wallet,04-04-2025,MISSING_PARTS
8500351,8028194,1840.93,Pending,Bank Transfer,17-11-2022,DAMAGED_PRODUCT
8500352,8024357,412.12,Processed,Original Payment,05-07-2023,DAMAGED_PRODUCT
8500353,8037027,1511.48,Processed,Original Payment,28-10-2023,
8500354,8023461,641.74,Processed,Wallet,13-10-2022,DUPLICATE_ORDER
8500355,8011390,2215,Processed,Wallet,02-11-2022,SIZE_ISSUE
8500356,8011604,8104.19,Processed,Wallet,13-09-2022,SIZE_ISSUE
8500357,8033373,913.05,Processed,UPI,12-01-2024,CHANGED_MIND
8500358,8003591,1394.67,Rejected,Original Payment,05-08-2022,SIZE_ISSUE
8500359,8014662,463.4,Processed,Original Payment,29-12-2023,DUPLICATE_ORDER
8500360,8034837,1226.21,Rejected,Coupon,18-09-2022,QUALITY_ISSUE
8500361,8039673,237.42,Processed,Wallet,15-01-2022,NOT_AS_DESCRIBED
8500362,8031050,1006.17,Rejected,Original Payment,29-10-2022,CHANGED_MIND
8500363,8023856,3987241.37,Processed,Wallet,29-10-2022,
8500364,8017216,937.84,Processed,Crypto,10-10-2024,WRONG_ITEM
8500365,8027583,31294.92,Processed,Original Payment,08-12-2023,QUALITY_ISSUE
8500366,8043759,5595.52,Processed,Coupon,15-07-2023,DUPLICATE_ORDER
8500367,8040994,296.96,Processed,Original Payment,16-06-2023,
8500368,8037484,1424.54,Processed,Original Payment,05-12-2023,
8500369,8039245,997.26,Rejected,Wallet,17-11-2024,MISSING_PARTS
8500370,8006096,72475.57,Rejected,Original Payment,12-11-2024,DEFECTIVE
8500371,8026892,963.57,Rejected,Original Payment,26-02-2023,MISSING_PARTS
8500372,8013097,47658.74,Processed,Original Payment,03-02-2025,DEFECTIVE
8500373,8011993,2800.01,processed,Original Payment,16-08-2022,WRONG_ITEM
8500374,8018283,13280.64,Rejected,Original Payment,28-12-2022,SIZE_ISSUE
8500375,8008313,1140.7,Processed,UPI,04-08-2024,NOT_AS_DESCRIBED
8500376,8038558,266.98,Processed,Wallet,15-01-2024,
8500377,8012553,4907.04,Pending,Wallet,04-04-2022,NOT_AS_DESCRIBED
8500378,8026510,920.2,Pending,Original Payment,04-04-2024,SIZE_ISSUE
8500379,8030521,106975.75,Rejected,Wallet,23-01-2022,DUPLICATE_ORDER
8500380,8015371,5470.38,Processed,Original Payment,15-04-2024,DUPLICATE_ORDER
8500381,8016260,22272.58,Processed,Original Payment,26-01-2024,DUPLICATE_ORDER
8500382,8000237,1526.32,Rejected,Wallet,05-11-2024,WRONG_ITEM
8500383,8009179,485.26,PENDING,UPI,20-07-2023,DAMAGED_PRODUCT
8500384,8037638,671.83,Processed,Original Payment,31-03-2024,QUALITY_ISSUE
8500385,8032188,9141.51,Pending,Wallet,28-10-2023,NOT_AS_DESCRIBED
8500386,8004656,2605.05,Processed,Original Payment,14-02-2022,DEFECTIVE
8500387,8013169,35031.62,Pending,Coupon,02-12-2022,DEFECTIVE
8500388,8042390,1805.46,Processed,Original Payment,28-12-2023,
8500389,8039406,1165.58,Processed,Original Payment,31-05-2023,DUPLICATE_ORDER
8500390,8002076,49394.25,Processed,Original Payment,02-11-2022,CHANGED_MIND
8500391,8020948,90771.37,Pending,Coupon,26-01-2023,MISSING_PARTS
8500392,8027559,840.72,Processed,Bank Transfer,03-03-2023,NOT_AS_DESCRIBED
8500393,8017484,3978.74,Processed,Wallet,23-12-2024,NOT_AS_DESCRIBED
8500394,8039239,12065.34,Rejected,Coupon,27-08-2022,DAMAGED_PRODUCT
8500395,8038985,208.18,Rejected,Coupon,15-02-2024,QUALITY_ISSUE
8500396,8034949,1548.15,Processed,Original Payment,08-07-2022,DUPLICATE_ORDER
8500397,8010240,1670.38,processed,UPI,06-12-2023,QUALITY_ISSUE
8500398,8008737,776.9,processed,Original Payment,20-05-2024,QUALITY_ISSUE
8500399,8039408,9868.42,Rejected,Wallet,17-02-2024,DAMAGED_PRODUCT
8500400,8008603,3483.3,Processed,Coupon,06-11-2023,DUPLICATE_ORDER
8500401,8015736,742.66,Pending,Original Payment,06-07-2024,NOT_AS_DESCRIBED
8500402,8030613,2873.64,Rejected,Wallet,03-08-2024,DUPLICATE_ORDER
8500403,8039718,2628.48,Pending,Original Payment,31-01-2023,MISSING_PARTS
8500404,8040515,180.72,Processed,Wallet,08-03-2022,CHANGED_MIND
8500405,8013252,12652.92,Pending,Wallet,03-07-2024,DUPLICATE_ORDER
8500406,8014741,5349.15,Rejected,Original Payment,12-07-2024,QUALITY_ISSUE
8500407,8039335,807.42,Processed,Wallet,16-04-2023,DAMAGED_PRODUCT
8500408,8016334,585.05,Processed,Coupon,18-01-2025,DAMAGED_PRODUCT
8500409,8002670,6239.81,Processed,UPI,06-01-2024,
8500410,8038863,1691.66,Processed,Original Payment,19-11-2022,MISSING_PARTS
8500411,8033630,1061.53,Rejected,Original Payment,19-09-2024,
8500412,8040397,19801.94,Pending,Coupon,16-02-2023,SIZE_ISSUE
8500413,8035553,11743.26,Processed,Wallet,14-04-2023,SIZE_ISSUE
8500414,8002717,167763.79,Processed,Original Payment,25-09-2022,CHANGED_MIND
8500415,8024871,4318.84,Processed,Original Payment,22-11-2024,WRONG_ITEM
8500416,8003866,1879.8,Pending,Coupon,22-01-2026,SIZE_ISSUE
8500417,8013975,1295.92,Processed,Original Payment,15-05-2022,NOT_AS_DESCRIBED
8500418,8016454,746.9,Processed,Original Payment,24-01-2024,WRONG_ITEM
8500419,8037510,1028.66,Processed,Wallet,13-11-2024,DEFECTIVE
8500420,8040979,1569.14,Pending,Coupon,15-03-2024,QUALITY_ISSUE
8500421,8031968,1773.62,Pending,Original Payment,10-10-2023,DUPLICATE_ORDER
8500422,8008039,8950.53,Processed,UPI,24-07-2024,WRONG_ITEM
8500423,8018044,6979.77,Rejected,Wallet,01-01-2023,
8500424,8010691,402.33,Rejected,Bank Transfer,03-12-2024,CHANGED_MIND
8500425,8026904,1739.45,Processed,Original Payment,02-07-2023,DAMAGED_PRODUCT
8500426,8017372,3615.76,Processed,Wallet,24-02-2024,
8500427,8017731,1815.46,Processed,Bank Transfer,20-07-2023,MISSING_PARTS
8500428,8020013,142.69,Processed,Wallet,07-06-2023,DAMAGED_PRODUCT
8500429,8020655,1102.28,Rejected,Original Payment,23-10-2024,NOT_AS_DESCRIBED
8500430,8001427,1298.14,Processed,Wallet,25-01-2025,DAMAGED_PRODUCT
8500431,8044850,2062.8,Rejected,Wallet,24-01-2022,SIZE_ISSUE
8500432,8042672,526.07,Processed,Wallet,02-11-2022,NOT_AS_DESCRIBED
8500433,8036646,1569.68,Processed,Original Payment,25-04-2024,QUALITY_ISSUE
8500434,8005670,2904.61,Processed,Original Payment,03-02-2025,NOT_AS_DESCRIBED
8500435,8024172,2238.73,Processed,Wallet,18-08-2024,WRONG_ITEM
8500436,8012985,650.65,Processed,Wallet,09-03-2024,MISSING_PARTS
8500437,8044842,76617.2,Pending,Wallet,15-04-2023,
8500438,8003418,17208.76,Processed,Coupon,27-07-2024,WRONG_ITEM
8500439,8019806,1469.93,Processed,Original Payment,25-08-2023,QUALITY_ISSUE
8500440,8026927,1359.5,Processed,UPI,07-04-2023,
8500441,8008616,26307.48,Processed,Bank Transfer,08-05-2022,CHANGED_MIND
8500442,8000656,694.88,Processed,Original Payment,10-12-2022,CHANGED_MIND
8500443,8039614,302.67,Processed,Coupon,10-06-2024,WRONG_ITEM
8500444,8009218,2536.89,Pending,Wallet,03-05-2024,DUPLICATE_ORDER
8500445,8011473,928.95,Rejected,Wallet,13-04-2024,
8500446,8040551,7307.58,Rejected,Wallet,23-05-2022,
8500447,8004265,10039.34,Processed,Wallet,01-08-2024,WRONG_ITEM
8500448,8010813,308.66,Pending,Original Payment,17-02-2022,SIZE_ISSUE
8500449,8040063,922.16,Pending,Wallet,15-07-2024,DUPLICATE_ORDER
8500450,8027931,1021.85,Rejected,Wallet,27-01-2023,NOT_AS_DESCRIBED
8500451,8027276,211.15,Processed,Coupon,18-05-2023,WRONG_ITEM
8500452,8003373,6571.52,Processed,Original Payment,15-04-2025,CHANGED_MIND
8500453,426,1707.88,Processed,Wallet,11-06-2023,DAMAGED_PRODUCT
8500454,8042069,8469.07,Processed,Wallet,12-08-2022,SIZE_ISSUE
8500455,8020369,364.72,Processed,UPI,14-03-2023,QUALITY_ISSUE
8500456,8000952,1683.64,Processed,Wallet,21-04-2025,CHANGED_MIND
8500457,8013745,7362.23,Processed,Wallet,12-04-2022,WRONG_ITEM
8500458,8025626,945.89,Processed,Original Payment,28-03-2022,NOT_AS_DESCRIBED
8500459,8038409,23002.8,Pending,UPI,03-03-2023,NOT_AS_DESCRIBED
8500460,8032423,7194.96,Rejected,Wallet,15-04-2022,DUPLICATE_ORDER
8500461,390,1465.23,Processed,UPI,20-06-2023,MISSING_PARTS
8500462,8037560,84714.64,Processed,Wallet,06-05-2025,WRONG_ITEM
8500463,8010010,614.42,Processed,Original Payment,12-01-2024,QUALITY_ISSUE
8500464,8043044,304.86,Processed,Coupon,17-02-2023,MISSING_PARTS
8500465,8013283,1212.39,Pending,Original Payment,13-03-2024,DEFECTIVE
8500466,8009267,133676.23,Processed,Original Payment,11-04-2023,
8500467,8040667,1078.9,Pending,Original Payment,08-09-2022,DEFECTIVE
8500468,8033592,747.82,Processed,UPI,19-02-2025,MISSING_PARTS
8500469,8019632,1509.25,Processed,Original Payment,12-10-2022,DEFECTIVE
8500470,8000063,11502.15,Rejected,Original Payment,31-10-2023,QUALITY_ISSUE
8500471,8009826,19767.19,Rejected,Wallet,18-04-2022,MISSING_PARTS
8500472,8033277,4215.72,PENDING,Original Payment,15-09-2023,QUALITY_ISSUE
8500473,8002573,1083.65,Processed,UPI,17-05-2024,DEFECTIVE
8500474,8028982,1762.1,processed,Wallet,28-01-2024,SIZE_ISSUE
8500475,8002068,20917.32,Pending,UPI,30-05-2024,WRONG_ITEM
8500476,8034202,1164.95,Processed,Original Payment,24-04-2023,MISSING_PARTS
8500477,8008329,36126.54,Rejected,Cash,15-12-2023,DUPLICATE_ORDER
8500478,8028744,2481.31,Processed,Original Payment,21-08-2022,WRONG_ITEM
8500479,8040459,15212.91,Processed,Wallet,26-01-2022,DUPLICATE_ORDER
8500480,8019708,1785.53,Processed,UPI,04-10-2022,
8500481,8044891,13601.95,Pending,Original Payment,02-12-2024,NOT_AS_DESCRIBED
8500482,8016267,930.75,Processed,Original Payment,24-03-2022,
8500483,8041053,865.9,Processed,Wallet,12-03-2024,NOT_AS_DESCRIBED
8500484,8035039,6027.06,processed,Original Payment,07-11-2024,DAMAGED_PRODUCT
8500485,8003841,1951.87,Rejected,Original Payment,21-03-2025,QUALITY_ISSUE
8500486,8032040,3751.05,Processed,Wallet,07-10-2023,QUALITY_ISSUE
8500487,8030955,749.92,Processed,Wallet,13-08-2023,NOT_AS_DESCRIBED
8500488,8034064,1845.37,Processed,Bank Transfer,18-03-2024,DEFECTIVE
8500489,8009475,6176.99,Processed,Wallet,05-08-2024,MISSING_PARTS
8500490,8041536,106902.72,Processed,UPI,11-10-2022,CHANGED_MIND
8500491,8001268,5285.25,PENDING,Original Payment,17-08-2022,WRONG_ITEM
8500492,8036954,6599.2,Processed,Wallet,14-12-2023,NOT_AS_DESCRIBED
8500493,8031648,311.8,Pending,UPI,14-08-2022,SIZE_ISSUE
8500494,8033500,1024.39,Pending,Wallet,01-01-2024,DEFECTIVE
8500495,8011269,843.42,Pending,Wallet,15-08-2022,QUALITY_ISSUE
8500496,8009834,3866.5,Pending,Coupon,12-12-2022,QUALITY_ISSUE
8500497,8004611,16817.4,Rejected,Original Payment,04-05-2022,DAMAGED_PRODUCT
8500498,8026836,4923.61,Pending,Wallet,06-08-2022,NOT_AS_DESCRIBED
8500499,8044927,7131.91,Rejected,Wallet,04-04-2023,MISSING_PARTS
8500500,8030852,9183.99,Pending,Bank Transfer,08-04-2023,CHANGED_MIND
8500501,8024038,1505.07,Processed,Wallet,13-07-2022,
8500502,8018635,330.13,Processed,Wallet,12-09-2022,
8500503,8043846,2015.49,Rejected,UPI,12-01-2024,DUPLICATE_ORDER
8500504,8044203,1488.83,Processed,Coupon,19-04-2024,QUALITY_ISSUE
8500505,8004712,722.28,Processed,Coupon,14-01-2023,CHANGED_MIND
8500506,8030504,504.85,Processed,Wallet,21-09-2024,CHANGED_MIND
8500507,8011386,7597.49,Pending,Wallet,06-11-2022,QUALITY_ISSUE
8500508,8026930,462.74,Processed,Bank Transfer,12-08-2023,
8500509,8025324,2067.83,Processed,Wallet,26-06-2022,QUALITY_ISSUE
8500510,8001871,103682.61,Pending,Wallet,12-09-2022,
8500511,8039710,3414.98,Processed,Coupon,27-04-2025,DAMAGED_PRODUCT
8500512,8029580,3699.57,Processed,Original Payment,24-11-2024,
8500513,8043182,5737.07,Processed,Wallet,11-04-2023,DUPLICATE_ORDER
8500514,8026890,6021.12,Processed,Wallet,19-11-2022,QUALITY_ISSUE
8500515,8040536,1636.89,Processed,Original Payment,03-06-2023,NOT_AS_DESCRIBED
8500516,8042418,3947.55,Processed,Coupon,20-11-2023,MISSING_PARTS
8500517,8031132,1124.67,Processed,Original Payment,24-11-2023,CHANGED_MIND
8500518,8029022,314.44,Rejected,Original Payment,03-08-2023,QUALITY_ISSUE
8500519,8002241,637.97,Processed,UPI,27-07-2023,DEFECTIVE
8500520,8042857,136.49,Processed,Original Payment,20-09-2023,WRONG_ITEM
8500521,8044074,124272.2,Rejected,Wallet,17-06-2023,WRONG_ITEM
8500522,8039521,9431.43,Processed,Original Payment,10-07-2023,
8500523,8030398,14981.03,Processed,Coupon,18-05-2024,DEFECTIVE
8500524,8040038,176953.96,Pending,Wallet,14-04-2022,SIZE_ISSUE
8500525,8002662,5925.73,Rejected,Original Payment,18-01-2025,
8500526,8004832,5772.33,Rejected,Coupon,19-07-2024,WRONG_ITEM
8500527,8007272,1228.82,Processed,Bank Transfer,30-10-2023,MISSING_PARTS
8500528,8015625,10127,Pending,Original Payment,16-12-2022,CHANGED_MIND
8500529,8001298,2278.09,Processed,Original Payment,17-06-2024,DEFECTIVE
8500530,8037301,1678.34,Processed,Wallet,18-10-2023,SIZE_ISSUE
8500531,8038611,796.15,Processed,Original Payment,20-03-2025,CHANGED_MIND
8500532,8044750,25793.71,Processed,Wallet,19-08-2024,CHANGED_MIND
8500533,8004881,1110.85,Processed,Original Payment,09-04-2022,QUALITY_ISSUE
8500534,8000203,1371.09,Pending,Wallet,10-06-2024,NOT_AS_DESCRIBED
8500535,8022511,23384.37,Processed,Original Payment,05-05-2023,MISSING_PARTS
8500536,8037220,1247.29,Pending,Original Payment,27-06-2024,DUPLICATE_ORDER
8500537,8019438,14053.7,Processed,Original Payment,16-10-2024,NOT_AS_DESCRIBED
8500538,8044764,2332.6,Processed,Wallet,07-10-2023,
8500539,8011252,565.85,Processed,Original Payment,13-07-2023,WRONG_ITEM
8500540,8015497,184.66,Rejected,Original Payment,13-11-2023,
8500541,8016195,1129.75,Processed,Original Payment,09-06-2022,NOT_AS_DESCRIBED
8500542,8007170,891.75,Rejected,Original Payment,13-03-2022,QUALITY_ISSUE
8500543,8001524,3885.94,Rejected,Wallet,18-12-2024,
8500544,8035454,428.87,Processed,Wallet,26-04-2023,NOT_AS_DESCRIBED
8500545,8030242,1252.02,Processed,Wallet,23-04-2024,SIZE_ISSUE
8500546,8000399,9390.97,Processed,Wallet,16-01-2025,SIZE_ISSUE
8500547,8023215,15251.53,Processed,Coupon,31-08-2023,SIZE_ISSUE
8500548,8026355,795.66,Processed,Original Payment,02-02-2024,MISSING_PARTS
8500549,8003396,9059.46,Rejected,UPI,20-11-2022,NOT_AS_DESCRIBED
8500550,8000419,5763.14,Processed,Original Payment,24-06-2023,DEFECTIVE
8500551,8002740,157551.26,Pending,Bank Transfer,19-04-2022,QUALITY_ISSUE
8500552,8002647,5815.71,Processed,UPI,26-02-2024,DAMAGED_PRODUCT
8500553,8002411,16965.93,Rejected,Original Payment,07-11-2023,DAMAGED_PRODUCT
8500554,8029190,9353.66,processed,Original Payment,22-04-2025,MISSING_PARTS
8500555,8009862,15945.96,Processed,UPI,27-11-2024,CHANGED_MIND
8500556,8010191,962.61,Processed,Original Payment,16-11-2022,SIZE_ISSUE
8500557,8035936,1055.46,Rejected,Original Payment,24-06-2022,DAMAGED_PRODUCT
8500558,8019814,724.84,Processed,Wallet,04-09-2023,DEFECTIVE
8500559,8029796,1348.61,Processed,Bank Transfer,29-12-2023,DEFECTIVE
8500560,8031841,10214.08,Processed,Wallet,15-01-2024,
8500561,8040238,374.49,Processed,Wallet,19-02-2025,QUALITY_ISSUE
8500562,8033817,94458.92,Rejected,Original Payment,16-01-2023,NOT_AS_DESCRIBED
8500563,8015833,544.46,Rejected,Wallet,23-02-2023,MISSING_PARTS
8500564,8013596,747.98,Pending,Original Payment,06-07-2023,QUALITY_ISSUE
8500565,8035929,626.87,Processed,Original Payment,08-11-2022,NOT_AS_DESCRIBED
8500566,8023482,2825.57,Processed,UPI,25-09-2022,NOT_AS_DESCRIBED
8500567,8023051,2022.02,Pending,Wallet,01-06-2022,DUPLICATE_ORDER
8500568,8008818,7238.81,Processed,UPI,01-01-2024,WRONG_ITEM
8500569,8042285,1120.22,Rejected,Original Payment,28-02-2024,QUALITY_ISSUE
8500570,8019303,2813.22,Processed,Original Payment,05-04-2022,DEFECTIVE
8500571,8010927,2183.68,Processed,Original Payment,27-04-2022,NOT_AS_DESCRIBED
8500572,8027642,260.97,Processed,Original Payment,15-11-2024,SIZE_ISSUE
8500573,8040433,10516.07,Processed,Wallet,10-09-2022,NOT_AS_DESCRIBED
8500574,8029818,2173.72,Processed,UPI,07-11-2024,WRONG_ITEM
8500575,8010753,1526,Rejected,Original Payment,16-10-2023,DAMAGED_PRODUCT
8500576,8038431,1453.45,Processed,Original Payment,08-03-2024,DUPLICATE_ORDER
8500577,8011862,8940.5,Processed,Original Payment,04-07-2023,DAMAGED_PRODUCT
8500578,8034376,1679.74,Rejected,Wallet,14-08-2024,DEFECTIVE
8500579,8010252,562.3,Pending,Wallet,19-11-2024,DEFECTIVE
8500580,8023107,721.57,Processed,Bank Transfer,17-04-2024,CHANGED_MIND
8500581,8038801,16860,Rejected,Original Payment,06-04-2023,NOT_AS_DESCRIBED
8500582,8012145,2977.69,Processed,Original Payment,29-07-2023,NOT_AS_DESCRIBED
8500583,8038581,33700.48,Processed,Original Payment,12-10-2023,DAMAGED_PRODUCT
8500584,8034650,6901.54,processed,UPI,17-11-2024,QUALITY_ISSUE
8500585,8040046,446.1,Processed,Wallet,15-01-2026,DEFECTIVE
8500586,8019629,1993364.45,Rejected,Coupon,15-03-2022,QUALITY_ISSUE
8500587,8021270,2452.35,Pending,Coupon,30-11-2023,CHANGED_MIND
8500588,8015013,9410.37,Pending,Bank Transfer,06-05-2026,NOT_AS_DESCRIBED
8500589,8029994,2126.72,PENDING,Original Payment,15-04-2023,SIZE_ISSUE
8500590,8023703,1858.56,Rejected,Original Payment,22-01-2022,DUPLICATE_ORDER
8500591,8032367,8594.5,Pending,Coupon,21-03-2025,DAMAGED_PRODUCT
8500592,8032850,40598.99,Pending,Wallet,28-08-2022,CHANGED_MIND
8500593,8037682,1098.45,Processed,Original Payment,24-07-2022,CHANGED_MIND
8500594,8024245,1466.43,Pending,UPI,14-06-2024,SIZE_ISSUE
8500595,8037897,362.85,Processed,Wallet,30-01-2024,CHANGED_MIND
8500596,8002142,6749.55,Processed,Bank Transfer,11-02-2023,
8500597,8027121,44190.77,Processed,UPI,30-03-2024,MISSING_PARTS
8500598,8000055,952.96,Pending,Crypto,27-11-2022,MISSING_PARTS
8500599,8013011,1099.94,Processed,UPI,23-01-2024,WRONG_ITEM
8500600,8038114,1073.79,Rejected,UPI,20-10-2024,
8500601,8029739,841.03,Rejected,Original Payment,18-02-2023,MISSING_PARTS
8500602,8003936,673.47,Processed,Wallet,04-09-2024,CHANGED_MIND
8500603,8017150,2021.98,Processed,UPI,11-11-2023,DEFECTIVE
8500604,8019929,172.38,Processed,Bank Transfer,22-05-2022,DAMAGED_PRODUCT
8500605,8038291,5414.91,Processed,Original Payment,10-11-2023,
8500606,8019733,204.29,Processed,Wallet,05-04-2022,CHANGED_MIND
8500607,8023639,10458.86,Processed,Wallet,01-04-2025,SIZE_ISSUE
8500608,8002199,30330.91,Processed,Coupon,11-04-2024,MISSING_PARTS
8500609,8010128,17344.39,Processed,Wallet,08-03-2024,
8500610,8041542,52455.69,Processed,UPI,19-02-2022,MISSING_PARTS
8500611,8041563,1786.75,Processed,UPI,17-11-2022,WRONG_ITEM
8500612,8016130,1078.63,Processed,Coupon,17-12-2024,MISSING_PARTS
8500613,8024492,3413506.03,Rejected,Coupon,29-01-2022,SIZE_ISSUE
8500614,8019744,109821.84,Processed,Bank Transfer,26-02-2024,SIZE_ISSUE
8500615,8000219,1109.19,Pending,Wallet,02-04-2022,QUALITY_ISSUE
8500616,8029834,388.22,Processed,Original Payment,09-01-2023,NOT_AS_DESCRIBED
8500617,8002561,8933.61,Rejected,UPI,26-08-2023,NOT_AS_DESCRIBED
8500618,8038331,362.67,Pending,Wallet,31-07-2022,QUALITY_ISSUE
8500619,8017336,7101.87,Processed,Wallet,01-12-2023,DUPLICATE_ORDER
8500620,8011084,39489.69,Processed,Original Payment,13-11-2022,
8500621,8000468,764.06,Processed,UPI,19-01-2025,
8500622,8040503,21359.69,Processed,UPI,22-01-2023,MISSING_PARTS
8500623,8038662,186.39,Processed,Original Payment,28-01-2022,NOT_AS_DESCRIBED
8500624,8009110,169.8,Pending,Bank Transfer,09-06-2022,DAMAGED_PRODUCT
8500625,8006467,17913.72,Processed,Wallet,04-05-2023,DUPLICATE_ORDER
8500626,8036753,713.61,Processed,Wallet,01-07-2024,MISSING_PARTS
8500627,8009979,9025.06,Processed,Original Payment,09-03-2022,
8500628,8020664,40127.96,Processed,Original Payment,21-09-2024,QUALITY_ISSUE
8500629,8025784,455.68,Processed,Original Payment,08-04-2024,DAMAGED_PRODUCT
8500630,8034265,1384.01,Processed,UPI,23-03-2022,DUPLICATE_ORDER
8500631,8018843,1146.43,Processed,Original Payment,15-04-2022,NOT_AS_DESCRIBED
8500632,8030538,1304.73,Processed,UPI,08-04-2025,CHANGED_MIND
8500633,8019637,379.42,Processed,Wallet,01-04-2025,DEFECTIVE
8500634,8036446,1103.81,Processed,Bank Transfer,25-01-2023,QUALITY_ISSUE
8500635,8040244,10052.07,Processed,Wallet,03-02-2025,
8500636,8035770,675.28,Pending,Original Payment,15-12-2022,NOT_AS_DESCRIBED
8500637,8035765,1195.55,Processed,Coupon,13-04-2022,CHANGED_MIND
8500638,8038819,1929.57,Pending,Wallet,25-05-2023,SIZE_ISSUE
8500639,8018150,705.29,Rejected,Original Payment,25-04-2022,DAMAGED_PRODUCT
8500640,8008612,666.57,Processed,Wallet,07-07-2024,QUALITY_ISSUE
8500641,8002308,988.97,Pending,Wallet,11-04-2024,CHANGED_MIND
8500642,8000140,2100.04,Pending,Wallet,30-06-2024,SIZE_ISSUE
8500643,8035399,116058.99,processed,Original Payment,21-09-2023,QUALITY_ISSUE
8500644,8006624,5003.31,Processed,Wallet,26-10-2023,CHANGED_MIND
8500645,8038808,6426.49,Processed,Wallet,07-07-2024,DUPLICATE_ORDER
8500646,8042458,6256.51,Processed,Wallet,03-04-2025,QUALITY_ISSUE
8500647,8021521,573.49,Rejected,UPI,26-04-2023,
8500648,8025181,815.04,Processed,Original Payment,15-09-2023,NOT_AS_DESCRIBED
8500649,8039917,7296.39,Processed,Wallet,11-07-2024,CHANGED_MIND
8500650,8008852,51008.99,Rejected,Bank Transfer,23-11-2023,DAMAGED_PRODUCT
8500651,8042818,280.91,Processed,Original Payment,07-03-2023,MISSING_PARTS
8500652,8030130,21806.84,Rejected,Wallet,19-09-2023,MISSING_PARTS
8500653,8010416,1839.65,Processed,Wallet,29-01-2023,CHANGED_MIND
8500654,8041347,1987.7,Processed,Wallet,18-11-2024,
8500655,8002678,921.03,Processed,Coupon,08-04-2025,MISSING_PARTS
8500656,8036772,10947.12,Processed,Original Payment,14-11-2023,CHANGED_MIND
8500657,8036016,1406.18,Processed,Wallet,14-12-2024,MISSING_PARTS
8500658,8006999,1127.55,Processed,UPI,25-05-2022,CHANGED_MIND
8500659,8034574,773.51,Processed,Coupon,10-04-2022,WRONG_ITEM
8500660,8012914,1989.43,processed,Coupon,02-11-2024,NOT_AS_DESCRIBED
8500661,8036137,3421.73,Rejected,Original Payment,13-10-2023,DEFECTIVE
8500662,8017270,19228.09,Pending,Original Payment,11-11-2023,MISSING_PARTS
8500663,8036124,920.01,Pending,UPI,09-11-2022,MISSING_PARTS
8500664,8021353,31170.22,Processed,Coupon,19-08-2024,NOT_AS_DESCRIBED
8500665,8035712,203.16,Processed,UPI,30-05-2024,DEFECTIVE
8500666,8044861,246006.42,Pending,Wallet,12-10-2023,SIZE_ISSUE
8500667,8039611,334.67,Rejected,Original Payment,25-12-2022,DEFECTIVE
