payment_id,order_id,payment_method,payment_status,payment_amount,payment_datetime,transaction_reference
3000309,9219454,UPI,Success,224645.66,17-03-2025 05:39,TXN_8MAYUPXOGV
3000310,9094201,UPI,Success,722.25,03-11-2022 10:44,TXN_YE1WUJQLXH
3000311,9119711,UPI,Success,384.66,14-10-2023 00:01,TXN_42467SC610
3000312,9053837,COD,Success,10245.15,29-12-2023 20:59,TXN_ZCPXYM1UU3
3000313,9204033,COD,Refunded,21890.83,15-02-2024 23:11,TXN_D0AMMNILLK
3000314,9022392,UPI,Success,2043.69,08-05-2023 09:59,TXN_T10Z546126
3000315,9091211,UPI,Success,1530.36,04-07-2024 19:54,TXN_ET1ZABQOZU
3000316,9005231,UPI,Success,2476.4,20-10-2024 21:28,TXN_MOMBMFTNBW
3000317,9064171,NetBanking,Success,31156.35,10-11-2022 12:47,TXN_JFM3DNK0T5
3000318,9013326,UPI,Success,317.06,02-10-2024 14:07,TXN_SSFP1SR8ZS
3000319,9168774,Wallet,Success,58139.98,23-12-2023 17:41,TXN_Y1MIUW5AB0
3000320,9039007,UPI,Success,5490.04,10-09-2024 20:26,TXN_676B4XRDBO
3000321,9129727,COD,Success,4434430.92,13-06-2024 17:26,TXN_5JJHR7YXM5
3000322,9121996,UPI,Failed,211.69,09-08-2023 22:02,TXN_6B5F314D3H
3000323,9051560,COD,Failed,1555.27,05-05-2024 19:07,TXN_1HM3SD4JL8
3000324,9032756,UPI,Success,-391.06,28-02-2022 18:51,TXN_JZ5XSSUJB9
3000325,9092402,UPI,Success,8037.89,04-09-2024 19:52,TXN_PXISMGX10X
3000326,9199405,Card,Success,610.29,09-11-2022 17:57,TXN_ARVCJ6GJUD
3000327,9198102,Wallet,Success,548.08,06-06-2022 22:56,TXN_FU69BMHWKQ
3000328,9183783,UPI,Success,3693.13,25-02-2023 18:39,TXN_B1KPE1Q0EG
3000329,9061216,Card,Success,435.4,23-01-2023 08:24,TXN_MBUJD2T57K
3000330,9215793,COD,Success,8128.83,19-03-2024 17:22,TXN_P28P62B1NJ
3000331,9168833,Wallet,Success,1730.08,16-04-2024 14:13,TXN_NLYAV9GS5P
3000332,9106415,UPI,Success,1449.5,23-11-2022 19:51,TXN_SLSORTZT5T
3000333,9232958,Card,FAILED,1169.3,02-07-2023 10:14,TXN_5HR35ZJF2Y
3000334,9085806,Card,Success,1222.39,17-04-2024 21:21,TXN_D2NV5GM4PG
3000335,9127928,COD,Success,-11981.96,15-08-2023 11:46,TXN_KRD1Z8XE1E
3000336,9044290,Card,Failed,1238.8,24-05-2024 20:18,TXN_FZT1IJY969
3000337,9109609,COD,SUCCESS,10772.67,17-08-2022 15:30,TXN_X5PR608XEQ
3000338,9219871,CARD,Pending,47443.45,10-08-2023 23:27,TXN_S0094E7CNV
3000339,9053994,UPI,Pending,44659.34,23-11-2022 20:29,TXN_9X8FBB7E1D
3000340,9098424,EMI,Success,2328.96,27-10-2024 18:32,TXN_SAEHQWQ0DY
3000341,9044891,Card,Success,2061.58,23-08-2022 10:07,TXN_GRDHLLBLA3
3000342,9249734,Card,Success,51167.39,29-07-2024 15:59,TXN_XNSMCEQKVV
3000343,9226915,UPI,Refunded,196618.17,11-05-2024 11:40,TXN_M44FJQ2PCX
3000344,9106421,COD,Success,1386.41,25-06-2022 15:06,TXN_9SNULDUDPV
3000345,9028358,Wallet,Success,8329.84,21-03-2023 21:43,TXN_UOJSSLAHMO
3000346,9148057,NetBanking,Failed,1183.98,02-08-2022 10:51,TXN_PFOC4RUY8Y
3000347,9017122,UPI,Success,2195.38,30-11-2023 14:58,TXN_4H88GILZQO
3000348,9231894,UPI,Success,909.86,03-11-2024 17:54,TXN_1XC5Q3XPS0
3000349,9162373,COD,Success,2031.04,28-09-2023 21:50,TXN_MFPYNOAI23
3000350,9237588,UPI,Failed,7463.64,07-05-2023 07:38,TXN_3I7HO6X7SV
3000351,9111365,Card,Success,1669.32,11-04-2023 19:58,TXN_WHQLVUVPFC
3000352,9042634,COD,success,10869.56,25-07-2022 18:20,TXN_0JIF6GM4UG
3000353,9177608,UPI,Success,37885.07,21-07-2022 06:53,TXN_V86ZK2MX7N
3000354,9147296,Card,Success,-163544.43,31-05-2024 21:36,TXN_0GW16K213H
3000355,9165433,COD,Refunded,1094.93,24-09-2024 17:24,
3000356,9176178,NetBanking,Success,1255.85,21-12-2024 18:17,TXN_7K7EG23ZX9
3000357,9120187,COD,Success,768.04,09-01-2023 16:54,TXN_1AWVC7F9KU
3000358,9144876,UPI,Success,1772.03,25-08-2023 11:30,TXN_0WYWZZKQ8X
3000359,9112010,Card,Success,22274.13,01-11-2023 22:41,TXN_NJLXLDV5NZ
3000360,9181641,UPI,Success,1254.9,29-06-2022 20:02,TXN_JDKSSHSD1Q
3000361,9147665,Wallet,Refunded,1848.52,25-07-2023 14:41,TXN_GR1RHYJWQH
3000362,9078785,COD,success,842.58,22-07-2023 11:42,TXN_J7MOXHSGHB
3000363,9135230,Card,Success,23684.24,07-07-2023 13:18,TXN_F77BC9MNZL
3000364,9083680,NetBanking,Refunded,9719.56,28-10-2022 11:55,TXN_B3BGZ6UUDG
3000365,9024973,COD,Success,42426.89,14-02-2025 12:33,TXN_F0NEQNSVTL
3000366,9178836,UPI,Success,7296.67,21-07-2023 16:38,TXN_VA0FUZVAF6
3000367,9028305,UPI,Success,45240.53,24-09-2023 16:44,TXN_433DUS1QW8
3000368,9054231,NetBanking,Success,25001.78,09-11-2022 14:02,TXN_X3855EYXY1
3000369,9057325,card,Failed,25853.06,24-09-2022 21:14,TXN_DLE17FUPTG
3000370,9107839,UPI,Success,3676.18,23-07-2023 10:38,TXN_96MBD93IUE
3000371,9245955,UPI,Failed,430.95,30-12-2023 15:59,
3000372,9098480,NetBanking,Success,922.68,26-03-2025 19:45,TXN_A5OZNA7M1K
3000373,9017318,COD,Success,57450.74,05-05-2024 13:53,TXN_6V7HKQKCCE
3000374,9246611,Card,Success,257.63,16-04-2023 13:28,TXN_PKPMQDLQDO
3000375,9190819,Wallet,Success,1877.39,16-01-2024 00:01,TXN_42D1HEKGWK
3000376,9194515,COD,Success,11454.55,28-03-2025 22:38,TXN_BJEXF4L04Y
3000377,9028277,UPI,success,7105.16,25-03-2022 10:44,TXN_YY6SDS957W
3000378,9099256,UPI,Success,7543.63,04-06-2023 17:38,TXN_YP71EZVKW4
3000379,9246513,Card,Success,1544.98,02-06-2023 20:31,TXN_1C0DIYTHWS
3000380,9019534,COD,Success,690.01,24-10-2022 10:14,TXN_SPCTP1D79Y
3000381,9043056,Wallet,Success,266.71,17-11-2023 16:13,TXN_8EEPB8VCWJ
3000382,9076388,Card,Failed,50242.65,16-10-2024 16:43,TXN_UGRECF3FL9
3000383,9063699,UPI,Success,1319.4,04-03-2024 13:07,TXN_GYJB7RRP05
3000384,9186969,UPI,Success,1583.48,08-07-2022 10:20,TXN_5BZG66UWY9
3000385,9059547,UPI,Pending,56701.97,23-12-2024 13:12,TXN_RMSAZOPVM5
3000386,9246813,UPI,Success,1952.15,24-12-2023 08:02,TXN_MYWEBF5P61
3000387,9026165,NetBanking,Success,7096.8,29-01-2025 23:05,TXN_9WWBNJVOCF
3000388,9176676,UPI,Success,2255.2,24-09-2024 18:40,TXN_3M7HFBCY4J
3000389,9213971,UPI,SUCCESS,2030.11,07-03-2022 21:47,TXN_6VFCGF9H26
3000390,9147172,UPI,Success,1463.36,23-12-2023 08:38,TXN_Z6TVSMTVXD
3000391,9198075,COD,Success,539.19,15-08-2024 14:39,TXN_8WC3G32A4V
3000392,9050066,card,Success,1615.17,31-03-2024 12:35,TXN_65H48OIDWC
3000393,9040666,COD,Refunded,6132.5,30-09-2022 21:38,TXN_9ECM4BB1FY
3000394,9160467,NetBanking,Success,22165.23,31-07-2024 14:02,TXN_Z1VKV3ZAEY
3000395,9029190,UPI,Success,9053.3,23-08-2024 20:45,TXN_8B9FKZ3DKL
3000396,9059262,NetBanking,Success,1157.36,24-01-2024 20:22,TXN_MN6SI8AJPD
3000397,9152181,Wallet,Failed,558.46,23-05-2022 01:02,TXN_2OQ4AG4K0Z
3000398,9014933,UPI,Success,53219.35,24-07-2022 08:54,TXN_IKK09F7JH1
3000399,9065368,COD,Success,25337.12,06-07-2022 06:08,TXN_B9XZ08I6TS
3000400,9217274,Wallet,Success,10140.73,25-10-2022 13:46,TXN_IV7TAYDO9R
3000401,9162668,CARD,Success,562.23,16-11-2022 08:04,TXN_1ZXRWD3O16
3000402,9004291,COD,Success,27779.89,08-04-2022 16:07,TXN_73ZRFM31NK
3000403,9042192,Card,Pending,46835.18,29-12-2024 22:11,TXN_O2J9GM5LQ9
3000404,9180897,NetBanking,Failed,6500.71,22-09-2024 17:02,TXN_TV236TREXE
3000405,9020735,card,Success,1240.48,18-03-2022 19:31,TXN_WU012NVRGQ
3000406,9185744,NetBanking,Failed,18323.16,22-12-2022 13:45,TXN_6U9QUH8OHF
3000407,9189758,Wallet,Success,9968.56,28-11-2024 06:47,TXN_01H2YDRWU4
3000408,9128324,UPI,Pending,1716.41,03-05-2022 22:47,
3000409,9110771,Card,Success,1613.39,17-05-2024 21:51,TXN_MCPYEAZ7CA
3000410,9120009,Card,Success,983.54,06-01-2022 21:49,TXN_2DVYNRZNJI
3000411,9009630,EMI,Refunded,222340.6,28-05-2023 09:03,TXN_RSBHOA46GX
3000412,9207575,NetBanking,Success,2126.19,13-08-2023 20:19,TXN_Z1JP7XC99R
3000413,9222698,UPI,Success,30870.26,31-08-2023 19:05,TXN_7AK9CUL4XP
3000414,9092365,COD,invalid_status,1794.14,08-09-2022 18:53,TXN_PF0ZE9A0RG
3000415,9005243,EMI,Success,4716.08,02-01-2023 04:02,TXN_RRBJSABF85
3000416,9002018,UPI,Success,2422.88,05-01-2024 14:56,TXN_LLMWZ1Q7TQ
3000417,9083329,Card,Pending,2475.17,11-03-2025 22:38,TXN_5E4ICDXP8W
3000418,9157586,Card,Failed,542.73,28-03-2024 09:38,TXN_8BAD2BC82V
3000419,9175430,Wallet,Success,773.59,19-11-2023 09:48,
3000420,9175475,Card,Success,224.67,02-01-2024 10:08,TXN_KD38L2WNJR
3000421,9091908,UPI,Success,28677.8,22-10-2022 13:02,TXN_XLVJVAY66E
3000422,9007101,UPI,Pending,8542.45,16-06-2024 19:13,TXN_524BD0JR4J
3000423,9025813,COD,Success,174340.11,30-03-2023 20:20,TXN_GRHHSK3OG4
3000424,9225229,UPI,Pending,2126.39,08-04-2023 14:33,
3000425,9194265,UPI,Success,217.47,05-09-2022 14:54,TXN_XHHZTMXND6
3000426,9048312,Card,Success,4952.6,07-01-2023 10:50,TXN_56UOIII8L7
3000427,9231867,CARD,Success,2742.79,29-09-2024 18:41,TXN_EZLPK01K6W
3000428,9240803,Card,Failed,2359.47,08-12-2024 19:21,TXN_5P7UHHVI7C
3000429,9174744,COD,Success,3040.43,13-09-2022 06:50,TXN_CPTBADNK0J
3000430,9234023,UPI,Success,-908.41,14-06-2024 23:15,TXN_NRQV83VZ9D
3000431,9016747,Card,Success,2357.9,14-12-2023 06:28,TXN_MRDKET1QSL
3000432,9034758,UPI,Success,1758.91,24-10-2023 18:22,TXN_83ZJG30IGV
3000433,9155369,Wallet,Refunded,2248.07,07-01-2024 21:15,TXN_CKSF1URLK4
3000434,9208785,UPI,Success,1106.97,19-06-2023 21:13,TXN_FTMG3EZKVU
3000435,9234272,Card,Refunded,1870.05,03-09-2024 20:33,TXN_KUBBMHF45A
3000436,9142384,UPI,Success,58955.24,28-09-2024 10:38,TXN_VMVF75HFSE
3000437,9162830,COD,Success,4423.61,10-08-2024 10:33,
3000438,9195031,Card,Success,2260.61,14-10-2022 06:30,TXN_JKXK2S70XK
3000439,9073584,COD,Success,920.7,29-06-2024 13:16,TXN_75HCIM9TQV
3000440,9220436,Card,Pending,397.64,06-08-2024 11:41,TXN_329O7617DQ
3000441,9080553,Wallet,Success,1912.71,14-06-2024 13:01,TXN_XGCMS6P2UA
3000442,9159523,UPI,Refunded,1578.01,05-02-2024 16:31,TXN_LCFQ6CTZZB
3000443,9172362,Card,success,3857.8,16-04-2023 13:52,TXN_HVR7JUZBW4
3000444,9031624,Wallet,Pending,2201.56,25-12-2022 15:09,TXN_MORME6E932
3000445,9084011,UPI,Success,47592.93,19-07-2022 09:33,TXN_8TBBBFNFKC
3000446,9096538,NetBanking,Success,1236.88,18-08-2024 05:44,TXN_B0JPKZXH3M
3000447,9002224,COD,Success,1189.33,09-01-2025 19:10,TXN_PIWF9FO1ZI
3000448,9010224,Card,Success,1945.53,10-07-2024 19:54,TXN_NTXTQFA4KE
3000449,9169855,Card,Refunded,1258.45,02-04-2022 07:53,TXN_4CLK4TME4V
3000450,9096889,UPI,Success,844.52,16-08-2023 07:28,TXN_W0YB82DFOI
3000451,9213391,COD,Success,605.21,03-06-2024 18:25,TXN_D9DACYVXK8
3000452,9190111,UPI,Failed,2452.38,21-12-2024 21:06,TXN_9URBVW7OSO
3000453,9132709,Wallet,Success,2759.95,07-08-2022 18:50,TXN_IJC6Y14BP0
3000454,9089307,Wallet,Pending,871.85,13-08-2024 21:55,TXN_LQBTKRKW68
3000455,9186012,Card,Success,10294.21,29-03-2024 18:15,TXN_EQNTQX2D8H
3000456,9130213,UPI,Success,7380.8,16-01-2025 17:00,TXN_JIZ8N1NT0F
3000457,9187513,UPI,Success,21976.11,18-11-2024 19:15,TXN_ASN05XN38A
3000458,9211661,UPI,success,5601.68,26-09-2022 10:06,TXN_B01PO43WFG
3000459,9078001,COD,Success,475.89,10-12-2022 08:45,TXN_QP6NNSU4L7
3000460,9160630,Card,Refunded,7540.07,17-06-2024 17:09,TXN_1ETLIKKZHJ
3000461,9125547,UPI,Success,1024.42,11-03-2022 16:57,TXN_6STOXMO8SK
3000462,9117982,UPI,Success,927.6,29-06-2022 20:06,TXN_SHUWNQKWBV
3000463,9199838,EMI,Success,96962.06,14-09-2022 13:13,TXN_BNNLD6VDCK
3000464,9191394,UPI,Success,4459.41,06-07-2022 20:04,TXN_QTTYBVBJ0V
3000465,9223213,COD,Success,42918.43,21-12-2022 21:25,TXN_YOCOPVY992
3000466,9242914,Card,Success,2759.61,07-07-2024 13:04,TXN_DAFKM98PA6
3000467,9075677,Card,Failed,10159.83,23-12-2022 21:02,TXN_B14ATGF4VR
3000468,9170099,Card,Success,4485.11,07-08-2024 14:24,TXN_APXKSEBT5M
3000469,9127531,EMI,Success,7671.91,23-09-2023 11:10,TXN_MOA1YZDUPL
3000470,9142987,COD,Pending,1607.23,25-10-2024 07:47,TXN_FIAEY04PTK
3000471,9217623,Card,Success,558.64,22-12-2024 18:22,TXN_1B6AP6WAQA
3000472,9198902,Card,Pending,1283.86,09-06-2023 08:42,TXN_S52V871V9O
3000473,9182500,Card,Success,49737,13-01-2022 18:29,TXN_E31C6HMCEZ
3000474,9026933,NetBanking,Success,6792.16,25-02-2022 17:57,TXN_AT1JO6NSGI
3000475,9132433,UPI,Success,1438.78,21-03-2024 11:29,TXN_7NQND0PR7Z
3000476,9204582,UPI,Success,2244.71,03-11-2024 22:23,TXN_ZXDGASJCLC
3000477,9207536,UPI,Success,42826.89,26-08-2024 15:54,TXN_TM0TDHXKGV
3000478,9209883,Card,Failed,5764.97,07-04-2023 17:22,TXN_IGVXRHO9PY
3000479,9016747,COD,Success,2357.9,14-12-2023 06:24,TXN_K8ZKPPBC95
3000480,9050706,NetBanking,FAILED,2219.3,05-07-2024 11:06,TXN_6WWG0RVZAD
3000481,9077668,COD,Success,6302.02,29-12-2022 18:43,TXN_N3D4QBWM65
3000482,9140124,COD,SUCCESS,2315.06,18-08-2022 17:46,TXN_90IQLM5Z7D
3000483,9021576,COD,Success,506.71,28-03-2022 09:45,
3000484,9008394,Wallet,Success,992.19,07-11-2024 13:46,TXN_9UMIWABY39
3000485,9213083,UPI,Success,1864.91,26-09-2023 21:36,TXN_ZZTAARCGE0
3000486,9046105,Wallet,Success,290.12,29-12-2022 07:46,TXN_CGGQ5E3PBJ
3000487,9155234,Card,Success,20698.06,10-12-2023 23:27,TXN_M8GVNQYPVC
3000488,9236986,UPI,Success,385,08-10-2024 20:49,TXN_RKVUF5EPPA
3000489,9023820,Wallet,Success,10380.38,25-07-2023 22:13,TXN_FYM6DEKLCS
3000490,9229529,Wallet,Success,1759.77,18-03-2022 13:23,TXN_LNP4QNJJJ3
3000491,9182404,UPI,Success,50429.65,21-01-2024 18:09,TXN_3R6X94ZNF8
3000492,9197023,Card,Success,2088.88,02-06-2022 19:37,TXN_BCV0GDHRHE
3000493,9157960,COD,Success,700.04,11-05-2023 02:38,TXN_FWHKP17Q71
3000494,9120295,COD,Pending,15291.45,02-05-2024 07:49,TXN_TKFQIQLVRM
3000495,9153645,UPI,Failed,708.15,03-01-2022 23:52,TXN_0ZAR1ES7RT
3000496,9071434,Card,Success,25416.92,27-02-2023 10:25,TXN_X64E30OUTX
3000497,9023005,Card,Success,492.13,05-02-2023 11:44,TXN_818LBR8F54
3000498,9161806,Card,Success,551.21,16-02-2025 08:33,TXN_PM35SSKHKM
3000499,9053854,UPI,Failed,1510.01,05-01-2022 19:25,TXN_1WZEU0NU9R
3000500,9177782,UPI,Refunded,1438.96,18-09-2023 14:09,TXN_YRXTM5AD4U
3000501,227,COD,Pending,2078.53,01-06-2023 10:22,TXN_S9NUSUPZTK
3000502,9105579,COD,Refunded,1979.54,12-10-2024 21:45,TXN_SX3OTWTRW8
3000503,9085785,Wallet,Success,2078.81,24-12-2024 14:31,TXN_TGU6HPR4SC
3000504,166,UPI,Success,4843.95,01-06-2023 10:21,TXN_QI700QNDOM
3000505,9095684,UPI,Success,3415.89,20-06-2024 09:20,TXN_65HM44UJCX
3000506,9204789,UPI,Success,1544.89,04-05-2022 21:42,TXN_W9FI34E591
3000507,9242162,EMI,Failed,1841.15,10-06-2022 16:01,TXN_J504OY7OHJ
3000508,9064631,UPI,Success,11609.24,05-12-2023 14:09,TXN_NZXHSO3VF2
3000509,9242208,Card,Success,713.92,16-07-2022 21:46,TXN_TBYFFJSY8B
3000510,9006035,UPI,Success,3589.61,01-06-2022 17:31,TXN_WE9GIGQPVH
3000511,9052447,UPI,Refunded,1855.36,08-04-2023 07:48,TXN_2H1G7ATCQC
3000512,9019938,UPI,Success,2307.48,21-12-2023 18:53,TXN_F1DNE9ZLOS
3000513,9101679,Wallet,Success,5634.03,22-12-2024 06:06,TXN_NZFPDRR80Z
3000514,9176794,COD,Pending,10567.65,26-02-2022 14:06,TXN_RCDT7YCQFQ
3000515,9172379,COD,Success,569.86,07-11-2022 13:56,TXN_8FVD57UOW7
3000516,9067174,NetBanking,Success,1184.92,27-03-2023 09:48,TXN_FDLXDEV8EK
3000517,9100654,UPI,Failed,2022.92,19-02-2022 17:17,TXN_Z6YO20UYDS
3000518,9220742,UPI,success,768.98,15-09-2024 16:45,TXN_OY5RMSR9T0
3000519,9231435,EMI,Success,1851.16,24-05-2023 19:22,TXN_TLCE9IVTTU
3000520,9181132,Card,Pending,770.72,22-12-2024 17:34,TXN_WGFOO96Y4G
3000521,9192893,Wallet,Success,1410.04,16-11-2022 13:26,TXN_PILADWT8V9
3000522,9136280,NetBanking,Refunded,7501.97,01-04-2022 05:45,TXN_D60Y0ZPFAM
3000523,9023821,UPI,Refunded,1307.55,09-07-2022 01:37,TXN_8Z8XO4SOS6
3000524,9171425,Wallet,Success,2238.38,06-01-2024 14:13,TXN_ZRGBW33B4H
3000525,9044535,COD,Success,1047.43,30-07-2023 18:49,TXN_83QP4A2TR9
3000526,9079262,COD,Pending,1979.74,17-04-2023 20:19,TXN_4DXIOHBD6L
3000527,9233140,UPI,FAILED,1057.78,27-12-2024 20:02,
3000528,9228079,card,Success,38958.54,20-04-2022 19:07,TXN_5R9JVP9A04
3000529,9205356,COD,Refunded,396.34,26-03-2022 15:00,
3000530,9158477,Wallet,Success,12787.03,23-04-2023 12:17,TXN_DAVJJ9TNTO
3000531,9081995,UPI,Failed,9472.11,25-05-2023 08:20,TXN_6QK93DLCGD
3000532,9030757,Card,Success,8022.96,08-04-2022 03:49,TXN_C2V8YNOYDY
3000533,9165806,Wallet,Success,10305.93,10-03-2024 22:57,TXN_R3OESS4ZWJ
3000534,9246254,UPI,Success,4292.58,20-05-2024 06:59,TXN_K4W1CQF890
3000535,9163428,COD,Pending,470.71,15-07-2023 09:44,TXN_MGAH157Y3T
3000536,9146140,COD,Success,2254.42,17-04-2022 19:06,TXN_6PS5V2R4US
3000537,9066561,UPI,Success,-2509.6,26-09-2023 21:13,TXN_GICQTB5FQV
3000538,9091267,Card,Success,3893.97,05-11-2022 18:49,TXN_T2V8HMLGTJ
3000539,9217881,UPI,Success,1124.01,29-12-2023 11:44,TXN_7K778GUOUH
3000540,9001237,COD,Success,4008.39,06-10-2024 06:43,TXN_2DQM874YLQ
3000541,9055259,UPI,Success,1183.8,13-08-2024 17:05,TXN_SAIN607MJ6
3000542,9008129,Wallet,Failed,47618.44,27-11-2022 02:29,TXN_P803C5CWC7
3000543,9024087,card,success,2055.46,03-12-2024 19:20,TXN_KF1Y3VGSK3
3000544,9090213,COD,Pending,50326.92,01-01-2022 23:54,TXN_OMUX88GJLP
3000545,9086638,Card,Success,6590.71,07-08-2022 12:08,TXN_Z2BV8QMU9M
3000546,9085768,UPI,Success,15663.43,04-12-2022 13:47,
3000547,9087906,Card,Success,544.7,18-08-2022 09:32,TXN_LR0WYTLN9Y
3000548,9176823,Wallet,Success,1473.69,09-02-2024 21:35,TXN_FP5WHHHX2E
3000549,9043753,COD,Success,767.4,01-12-2023 17:51,TXN_HNQMTWIKA9
3000550,9024761,Wallet,Success,59013.25,07-08-2024 05:50,TXN_J5AGUCFW2D
3000551,9122195,Wallet,Pending,1962.71,09-11-2023 01:26,TXN_JC08H11MH7
3000552,9189958,COD,Success,8630.46,12-08-2022 06:53,TXN_UZKKW1DARD
3000553,9225503,COD,Success,2494.74,22-05-2023 14:13,TXN_O53628QL9Q
3000554,9108207,UPI,Success,1278.21,03-09-2022 17:17,TXN_EE3SIYGMXO
3000555,9220211,Card,Success,9003.17,09-01-2023 22:38,TXN_112X0B1K07
3000556,9003049,UPI,Success,204.25,12-06-2022 20:31,TXN_VKAGCNQEL8
3000557,9085521,UPI,Success,1018.51,19-02-2024 10:19,TXN_M3J72SIMEM
3000558,9148648,Card,Failed,2443.02,04-11-2022 08:20,TXN_LLZ0XCNKBX
3000559,9097500,COD,Success,4061.4,22-11-2024 21:01,TXN_Y97OUGUUGI
3000560,9190350,Card,Success,14827.81,16-07-2023 21:54,TXN_SRNWP0HBJO
3000561,9239974,Card,success,2405.34,05-12-2023 19:07,TXN_2YVUK6319U
3000562,9179348,UPI,Success,3345.22,19-01-2023 12:40,TXN_8VF0XNR1M4
3000563,9071771,COD,Success,66234.53,29-10-2024 10:10,TXN_TYTKZAWXTX
3000564,9015926,UPI,Success,1494.58,15-03-2023 19:19,
3000565,9201724,UPI,Success,17353.62,25-12-2022 20:10,TXN_FH9U3GH0XO
3000566,9166919,Card,Refunded,35549.46,17-10-2022 19:35,TXN_L1IJXBUFSC
3000567,9177401,UPI,Success,1554.43,18-11-2022 07:19,TXN_X3EWZ7X1CD
3000568,9130118,Card,Pending,56393.52,12-01-2025 21:58,TXN_AVQDBOLSE0
3000569,9156268,UPI,Success,960.57,26-01-2023 18:44,TXN_SHIQZYER6X
3000570,9073262,Wallet,Pending,1317.32,14-01-2022 20:03,TXN_DCHWSY8OEC
3000571,9123015,UPI,Success,10609.18,13-02-2024 18:47,TXN_OWXMNX3B1N
3000572,9072985,Card,Refunded,3108.85,28-10-2022 10:30,TXN_NPIHQ2CKKE
3000573,9013988,COD,Success,932.94,07-02-2025 14:25,TXN_BDF5X9GVNG
3000574,9229375,Card,Success,1325.42,29-12-2024 19:03,TXN_XHX9OYAUN7
3000575,9124615,UPI,Success,1066.69,20-12-2022 23:13,TXN_31AECJ64ID
3000576,9230280,COD,Success,286.72,24-12-2023 19:59,TXN_WO0HN2TRG1
3000577,9246887,Card,Success,1652.13,20-08-2023 18:36,TXN_LXRXNIV4W1
3000578,9196509,NetBanking,Success,919.79,23-10-2024 20:33,TXN_90PN3XZRPM
3000579,9201430,COD,Success,604.61,20-11-2024 17:00,TXN_YBREZV23FN
3000580,9157929,COD,Pending,56664.52,15-03-2025 13:53,
3000581,9091049,UPI,Pending,10303.87,15-03-2025 20:45,TXN_TH4QXKWKPN
3000582,9015367,COD,Refunded,11186.7,07-12-2022 10:09,TXN_2YUPBEYH6W
3000583,9200161,UPI,Success,3913.72,20-01-2025 19:21,TXN_VMATGFYUNY
3000584,9036737,COD,Pending,381.58,27-09-2022 04:49,TXN_JM87ZOK8NB
3000585,9093980,UPI,Pending,6394.17,03-01-2024 18:40,TXN_F3MHTP44P1
3000586,9123295,UPI,Success,736.72,12-01-2024 06:17,TXN_JD9LARYNN3
3000587,9092591,Card,Failed,1770.09,08-03-2023 18:15,TXN_OLN1JD4QGZ
3000588,9050053,UPI,Success,32327.36,22-06-2024 20:11,TXN_8HOMFTP9NK
3000589,9231759,Card,Success,12476.46,03-01-2025 10:48,TXN_SLLGOBZJTR
3000590,9000903,COD,Success,247537.78,28-03-2024 09:20,TXN_Z2UK3VLTPH
3000591,9022436,COD,Failed,36993.99,08-04-2022 23:08,TXN_RIR3QN19SE
3000592,9023262,Wallet,Success,45372.45,05-12-2024 21:51,TXN_986W67XDI9
3000593,9166087,Card,Failed,371.78,09-01-2025 07:49,TXN_XFOVE65YH8
3000594,9170608,Card,Success,40493.92,27-12-2024 16:12,TXN_5EDDLNFMG6
3000595,9246184,Wallet,Success,1685,31-10-2023 19:24,TXN_SYBZ2FMLD5
3000596,9057080,Card,Pending,1802129.44,08-11-2022 13:20,TXN_VC9424Y07W
3000597,9064644,COD,Success,34916.81,22-10-2023 23:08,TXN_ZCHAPDOR4L
3000598,9083765,COD,Failed,399.66,10-08-2022 20:00,TXN_7IT28YLLPK
3000599,9213749,UPI,Success,1959.61,20-03-2025 07:38,TXN_6RKTHKHG4D
3000600,9147757,Card,Failed,21570.69,13-10-2024 10:03,TXN_9CMAK0IVEO
3000601,9090184,UPI,Failed,7389.47,30-10-2024 17:29,TXN_77HDF9R2PK
3000602,9231279,UPI,Success,1381.21,23-02-2022 04:50,TXN_ZJYUQZ26S3
3000603,9146608,NetBanking,Success,780.88,23-05-2024 17:14,TXN_P6P6RAA1PI
3000604,9038680,NetBanking,Refunded,1549.33,20-10-2023 09:41,TXN_CVPSWJGTQI
3000605,9211894,UPI,Success,3028.03,02-11-2023 22:30,TXN_VGA7NNNEI3
3000606,9074735,UPI,Success,1130.65,03-02-2024 20:59,TXN_L7VRQ7KFFU
3000607,9091905,Card,Success,270.64,13-08-2023 13:20,TXN_YQDSYTM8CO
3000608,9021092,COD,Success,1539.73,27-04-2023 22:03,TXN_PKEA79MQZJ
3000609,9189192,Card,Pending,33529.33,25-12-2024 15:53,TXN_6OJZBSZJ25
3000610,9172232,Card,Pending,229735.5,25-09-2024 10:14,TXN_RWY4R0LYHX
3000611,9045830,EMI,Pending,162384.05,11-02-2025 20:52,TXN_DQZQGHTZ5O
3000612,9198067,UPI,Success,337.14,26-09-2023 10:58,TXN_H90CDBT69E
3000613,9204719,COD,Success,309.32,18-04-2024 08:36,TXN_1M55NI2VZM
3000614,9107761,UPI,Success,1671.6,20-05-2024 09:20,TXN_MVT8F997OC
3000615,9042962,Card,Success,1643.89,27-03-2023 13:59,TXN_0R3LKGRHNU
3000616,9230912,UPI,Success,1110.78,10-11-2023 22:13,TXN_K2B8JM6RDL
3000617,9003492,UPI,Success,893.17,01-11-2022 18:31,TXN_I6SAPZK6UW
3000618,9207531,NetBanking,Success,30778.14,18-12-2024 22:13,TXN_HQKEJI5YHT
