order_item_id,order_id,product_id,quantity,unit_price,discount_amount,item_total
10000493,9239054,57708,2.0,359.45,53.64,665.26
10000494,9138927,57409,2.0,295.61,76.08,515.14
10000495,9038155,58744,2.0,826.3,155.28,1497.32
10000496,9060631,53310,1.0,261924.48,10367.32,251557.16
10000497,9099462,50153,1.0,754.76,105.74,649.02
10000498,9191620,52304,1.0,317.51,43.1,274.41
10000500,9223065,51245,1.0,4667.07,1105.13,3561.94
10000501,9188428,52692,2.0,791.03,101.85,1480.21
10000502,9120007,55512,2.0,139.91,4.44,275.38
10000503,9222823,56242,2.0,302.5,28.37,576.63
10000504,9200980,54843,1.0,1059.836,179.72,880.12
10000505,9001388,56149,4.0,816.15,148.65,3115.95
10000506,9241760,53841,1.0,476.89,99.41,377.48
10000507,9125237,52521,1.0,850.28,135.43,714.85
10000508,9241425,54809,1.0,4039.46,473.0,3566.46
10000509,9055273,57411,2.0,724.24,96.36,1352.12
10000510,9128467,51434,1.0,1370.67,112.71,1257.96
10000511,9230145,51242,1.0,447.31,108.11,339.2
10000512,9055150,50899,1.0,21887.98,5514.37,16373.61
10000513,9002913,55334,1.0,9686.75,1572.39,8114.36
10000514,9136807,58472,1.0,100.94,25.33,75.61
10000515,9141740,56859,3.0,1624.76,239.52,4634.76
10000516,9006704,56267,2.0,1561.73,421.03,2702.43
10000517,9086272,55590,3.0,565.34,168.5,1527.52
10000518,9230349,55178,2.0,65759.6,6472.43,125046.77
10000519,9195303,54448,2.0,3801.04,416.07,7186.01
10000520,9136784,53103,1.0,3766.24,595.86,3170.38
10000521,9116319,50702,2.0,1542.79,308.71,2776.87
10000522,9053381,56303,1.0,156391.69,19155.68,137236.01
10000523,9147373,54758,1.0,283628.6,461.89,283166.71
10000524,9155689,50927,2.0,2575.62,187.21,4964.03
10000526,9116799,52447,1.0,42885.29,5400.88,37484.41
10000527,9182646,57470,1.0,250373.1,13216.32,237156.78
10000528,9023275,52665,4.0,20317.43,4806.78,76462.94
10000529,9049344,55234,1.0,551.966,68.01,483.96
10000530,9037679,53347,5.0,20480.04,2716.37,99683.83
10000531,9114709,59273,2.0,33900.61,1415.63,66385.59
10000532,9215262,57009,1.0,87615.94,1391.92,86224.02
10000533,9064828,58852,2.0,1584.21,127.28,3041.14
10000534,9117283,53146,2.0,6586.02,269.4,12902.64
10000535,9214993,56816,1.0,890.34,64.25,826.09
10000536,9214417,56724,2.0,227.27,47.48,407.06
10000537,9068985,52927,3.0,10856.2,1190.49,31378.11
10000538,9120806,54138,1.0,4578.75,575.32,4003.43
10000539,9051479,53830,1.0,3428.68,893.04,2535.64
10000540,9152720,55612,1.0,16728.52,4151.23,12577.29
10000541,9054903,59755,1.0,18365.31,5008.7,13356.61
10000542,9116039,57954,3.0,1061.89,55.28,3130.39
10000543,9081215,52067,3.0,205375.21,42095.25,574030.38
10000544,9246680,58067,3.0,54680.85,2812.53,161230.02
10000545,9027891,50223,2.0,70823.71,2368.75,139278.67
10000546,9109056,55031,1.0,316.98,30.17,286.81
10000547,9161282,57923,1.0,1862.13,286.1,1576.03
10000548,9096310,51753,2.0,36447.81,3115.81,69779.81
10000549,9038756,51608,1.0,2008.46,246.74,1761.72
10000550,9144107,55808,1.0,475.88,38.3,437.58
10000551,9037661,58563,2.0,738.45,149.17,1327.73
10000552,9100077,55266,1.0,14803.56,1051.41,13752.15
10000553,9249694,59509,1.0,142.07,34.01,108.06
10000554,9149309,53796,1.0,2875.66,520.93,2354.73
10000555,9219106,50309,1.0,2083.95,600.97,1482.98
10000556,9189866,50359,2.0,19146.46,2331.97,35960.95
10000557,9071832,53834,1.0,16095.795999999998,3543.62,12552.18
10000558,9164561,52854,1.0,82365.64,10574.78,71790.86
10000559,9176090,58440,1.0,402.33,20.66,381.67
10000560,9179510,51342,2.0,1972.58,236.78,3708.38
10000561,9108797,55434,1.0,770.56,183.53,587.03
10000562,9046308,54476,1.0,1086.52,255.34,831.18
10000563,9159653,52335,2.0,19508.52,380.91,38636.13
10000564,9192396,50698,2.0,4572.03,369.24,8774.82
10000565,9196451,52908,1.0,15968.43,4257.09,11711.34
10000566,9248213,55687,4.0,554.92,1.92,2217.76
10000567,9242481,50179,1.0,3272.86,605.05,2667.81
10000568,9110889,53271,1.0,14418.21,4046.29,10371.92
10000569,9199965,59789,4.0,43655.72,3785.25,170837.63
10000570,9028385,51239,1.0,36346.37,2260.26,34086.11
10000571,9150053,52834,1.0,260482.51,51006.03,209476.48
10000572,9143428,51101,1.0,242983.45,60859.03,182124.42
10000573,9005579,55237,1.0,40544.89,7659.35,32885.54
10000574,9033707,51586,3.0,64683.35,17868.88,176181.17
10000575,9166623,50553,1.0,76466.96,16929.55,59537.41
10000576,9168728,54236,2.0,4986.67,137.11,9836.23
10000577,9093263,52994,1.0,14504.5,2971.53,11532.97
10000578,9163567,54476,2.0,1192.32,232.64,2152.0
10000579,9124912,59985,2.0,728.9,71.92,1385.88
10000580,9066214,54968,1.0,1245.49,208.57,1036.92
10000581,9148269,59824,2.0,62075.39,6625.13,117525.65
10000582,9084593,53791,1.0,41291.95,8381.57,32910.38
10000583,9151773,50186,2.0,3741.35,193.42,7289.28
10000584,9186876,52493,2.0,243.18,5.89,480.47
10000585,9003742,52498,1.0,351.87,59.54,292.33
10000586,9198522,52265,1.0,161683.32,46233.07,115450.25
10000587,9053570,51280,1.0,5708.61,930.02,4778.59
10000588,9041992,59463,1.0,2253.77,202.88,2050.89
10000589,9210065,51759,3.0,494.4,42.8,1440.4
10000590,9206948,54486,1.0,17467.16,4929.6,12537.56
10000591,9046124,50252,1.0,3522.53,35.31,3487.22
10000592,9066999,50435,2.0,65917.93,882.5,130953.36
10000593,9016537,56150,1.0,12380.9,573.84,11807.06
10000594,9240618,59797,2.0,1323.75,260.71,2386.79
10000595,9163082,57510,1.0,13782.42,2246.27,11536.15
10000596,9019347,57096,1.0,176.34,34.3,142.04
10000597,9192431,55987,1.0,6471.09,1540.27,4930.82
10000598,9224021,58007,5.0,260.76,62.87,1240.93
10000599,9237881,59821,2.0,8129.61,1927.46,14331.76
10000600,9046289,52583,1.0,6033.88,3016.94,3016.94
10000601,9007636,52003,1.0,4485.99,311.23,4174.76
10000602,9065705,58041,2.0,2937.61,870.42,5004.8
10000603,9010160,52399,3.0,334.38,39.23,963.91
10000604,9091296,50950,1.0,11757.19,186.32,11570.87
10000605,9214148,57049,1.0,45463.82,3001.26,42462.56
10000606,9217912,56366,3.0,9400.13,2234.1,25966.29
10000607,9216552,50651,1.0,47043.44,11352.45,35690.99
10000608,9147415,54933,1.0,189582.41,23518.07,166064.34
10000609,9179140,52439,1.0,3342.32,459.55,2882.77
10000610,9098371,51729,1.0,79757.9,8922.75,70835.15
10000611,9175741,58074,1.0,48294.69,8238.69,40056.0
10000612,9050221,59619,2.0,2179.38,261.22,4097.54
10000613,9062145,58441,1.0,4090.42,902.37,3188.05
10000614,9038092,52703,1.0,5360.38,459.68,4900.7
10000615,9168708,54421,2.0,390.8,63.89,717.71
10000616,9060680,51062,1.0,7480.2164999999995,1059.64,6420.58
10000617,9169416,51717,4.0,5294.298,471.33,20705.86
10000618,9166969,58403,1.0,3777.62,1888.81,1888.81
10000619,9051973,59292,2.0,1861.73,380.85,3342.61
10000620,9178541,59059,2.0,608.72,41.48,1175.96
10000621,9144521,55860,3.0,160204.48,3412.51,477200.93
10000622,9142582,59686,1.0,6863.11,1204.01,5659.1
10000623,9120113,51954,2.0,4226.75,807.66,7645.84
10000624,9104090,50743,2.0,13831.74,1914.79,25748.69
10000625,9008796,56345,2.0,220.2,39.31,401.09
10000626,9187221,50223,1.0,73346.7,5735.11,67611.59
10000627,9032416,57742,2.0,966.3254999999999,93.15,1839.5
10000628,9159041,52359,1.0,330.03,12.62,317.41
10000629,9013103,55153,3.0,941.3,205.33,2618.57
10000630,9203808,59651,2.0,78294.85,9818.04,146771.66
10000631,9038487,54553,1.0,14826.73,1083.1,13743.63
10000632,9204530,55723,3.0,21373.1835,335.22,63784.33
10000633,9177892,53645,2.0,706.12,209.01,1203.23
10000634,9051713,52183,5.0,2608.65,756.54,12286.71
10000635,9209024,52705,1.0,82996.45199999999,14618.81,68377.64
10000636,9222200,53423,2.0,9934.6875,1086.34,18783.04
10000637,9189452,59764,2.0,3884.06,401.54,7366.58
10000638,9123315,58084,1.0,13691.02,126.74,13564.28
10000639,9199886,51631,1.0,596.57,167.44,429.13
10000640,9060021,53222,4.0,5308.32,199.88,21033.4
10000641,9010931,57292,2.0,890.94,66.72,1715.16
10000642,9075730,59059,1.0,570.86,62.64,508.22
10000643,9117368,50533,1.0,818.46,174.04,644.42
10000644,9001002,54542,1.0,270.55,13.41,257.14
10000645,9111089,55221,1.0,5878.72,1071.98,4806.74
10000646,9086585,56233,1.0,25859.76,5975.23,19884.53
10000647,9239896,50434,1.0,2823.79,809.94,2013.85
10000648,9140046,53953,2.0,65904.64,17291.93,114517.35
10000649,9155934,59765,1.0,330.29,21.85,308.44
10000650,9003331,56708,3.0,269.03,55.96,751.13
10000651,9055019,53720,1.0,67961.9945,1913.01,66048.98
10000652,9145978,51652,3.0,13430.87,3615.0,36677.61
10000653,9072600,51292,1.0,32927.336,8960.27,23967.07
10000654,9037535,51196,1.0,1213.0225,264.46,948.56
10000655,9180010,59572,1.0,4004.34,1130.14,2874.2
10000656,9158962,52584,1.0,218.51,25.03,193.48
10000657,9057899,54933,1.0,172640.4,44394.66,128245.74
10000658,9204752,52588,1.0,2872.73,645.54,2227.19
10000659,9101472,59312,1.0,3208.64,818.02,2390.62
10000660,9237598,58442,1.0,764.7755,120.56,644.22
10000661,9230182,54211,2.0,339.37,39.36,639.38
10000662,9092514,58970,5.0,43830.96,852.49,218302.31
10000663,9057032,50107,2.0,52178.98,9622.02,94735.94
10000664,9241958,51669,1.0,523.28,116.94,406.34
10000665,9227150,54484,1.0,65513.106,9930.79,55582.32
10000666,9221164,51290,1.0,8050.8265,2107.9,5942.93
10000667,9129515,52195,2.0,7056.66,296.01,13817.31
10000668,9248952,57004,3.0,33088.14,1639.11,97625.31
10000669,9194934,52289,1.0,98007.3925,7422.32,90585.07
10000670,9177928,53897,1.0,11675.18,2979.23,8695.95
10000671,9019184,50957,2.0,2960.47,30.32,5890.62
10000672,9146915,55968,2.0,1331.6,221.9,2441.3
10000673,9106427,52780,1.0,3633.98,471.09,3162.89
10000674,9173606,59305,1.0,4529.01,24.98,4504.03
10000675,9045394,54629,1.0,17115.03,3769.24,13345.79
10000676,9080812,51443,4.0,36672.06,10052.85,136635.39
10000677,9178214,53279,1.0,14809.37,2573.32,12236.05
10000678,9109517,55390,1.0,2795.57,760.69,2034.88
10000679,9179481,57475,2.0,1053.37,50.57,2056.17
10000680,9175162,52734,1.0,810.66,202.78,607.88
10000681,9210381,56236,1.0,53468.62,9242.63,44225.99
10000682,9206504,54177,2.0,6737.4865,1601.47,11873.5
10000683,9247228,55337,3.0,15648.32,3584.6,43360.36
10000684,9194169,53738,3.0,275.77,41.16,786.15
10000685,9080438,57948,3.0,195.59,49.94,536.83
10000686,9006701,53787,2.0,3953.11,630.32,7275.9
10000687,9197483,59296,3.0,15869.2,191.57,47416.03
10000688,9069912,50541,1.0,184.16,1.48,182.68
10000689,9032900,54662,1.0,4920.47,180.9,4739.57
10000690,9061506,55953,2.0,210663.537,13309.8,408017.27
10000691,9201109,59068,1.0,330247.35,39896.63,290350.72
10000692,9012140,56318,2.0,793.59,43.76,1543.42
10000693,9161775,52609,4.0,274.51,4.36,1093.68
10000694,9083092,58998,1.0,235071.1,6362.62,228708.48
10000695,9125344,50201,1.0,15231.24,3556.04,11675.2
10000696,9061225,53130,1.0,50370.33,25185.165,25185.16
10000697,9156191,55192,1.0,3857.9,1101.05,2756.85
10000698,9167438,53730,2.0,16945.35,2997.48,30893.22
10000699,9012249,52903,1.0,9542.46,1837.73,7704.73
10000700,9173498,55271,1.0,578.94,77.46,501.48
10000701,9030183,57717,1.0,662.41,32.46,629.95
10000702,9087430,59756,1.0,233.306,38.93,194.38
10000703,9119995,51734,1.0,791.56,77.45,714.11
10000704,9216687,52361,2.0,152739.0,39590.44,265887.56
10000705,9172751,55259,1.0,2638.69,161.82,2476.87
10000706,9085834,59293,1.0,979.02,172.99,806.03
10000707,9053542,55698,2.0,128993.48,32619.96,225367.0
10000708,9131419,57766,2.0,2863.19,856.44,4869.94
10000709,9183149,56517,1.0,176.24,19.24,157.0
10000710,9006745,52437,1.0,3363.6,552.71,2810.89
10000711,9040117,51391,1.0,197.47,39.59,157.88
10000712,9057886,51041,1.0,5256.86,1367.0,3889.86
10000713,9204120,53304,2.0,551.62,57.5,1045.74
10000714,9127496,56229,2.0,70157.06,16936.37,123377.75
10000715,9101387,55279,3.0,3394.49,954.41,9229.06
10000716,9044159,55726,1.0,280341.97,33847.34,246494.63
10000717,9202088,58784,2.0,266.03,67.44,464.62
10000718,9182876,51102,1.0,14594.94,1357.29,13237.65
10000719,9106791,54370,1.0,18491.87,594.49,17897.38
10000720,9111401,56511,1.0,240.8,51.55,189.25
10000721,9043555,54443,1.0,20542.05,471.27,20070.78
10000722,9117014,52044,1.0,146368.25,1585.25,144783.0
10000723,9092892,54723,1.0,1583.29,263.85,1319.44
10000724,9196840,57902,1.0,197.94,7.79,190.15
10000725,9035965,57280,2.0,2091.92,222.93,3960.91
10000726,9068886,55556,1.0,57867.72,14677.35,43190.37
10000727,9170035,57688,3.0,993.79,68.12,2913.25
10000728,9113233,53332,2.0,114852.28,6687.6,223016.96
10000729,9045512,51658,3.0,2846.5005,63.69,8475.81
10000730,9200278,59540,1.0,28737.08,7646.7,21090.38
10000731,9229957,56855,2.0,141421.36,38265.25,244577.47
10000732,9054009,50578,1.0,2293.46,134.54,2158.92
10000733,9094715,51340,2.0,762.46,198.82,1326.1
10000734,9122735,59903,1.0,10991.92,998.92,9993.0
10000735,9217784,57617,3.0,1064.47,54.78,3138.63
10000736,9133948,53561,4.0,135.56,11.06,531.18
10000737,9130248,59685,1.0,26851.96,1693.34,25158.62
10000738,9160671,59592,1.0,10748.52,0.51,10748.01
10000739,9091519,59238,2.0,280049.64,67841.01,492258.27
10000740,9234563,52928,4.0,10362.43,3060.27,38389.45
10000741,9201595,50950,3.0,11647.51,2134.96,32807.57
10000742,9147045,50818,1.0,210.14,61.28,148.86
10000743,9174922,58268,2.0,10060.95,775.2,19346.7
10000744,9012063,54628,2.0,493.17,129.61,856.73
10000745,9131609,57904,2.0,253.01,54.24,451.78
10000746,9233792,54523,4.0,69908.43,129092.07,150541.65
10000747,9061766,58242,5.0,228040.51,48127.49,1092075.06
10000748,9114234,50506,2.0,273.73,20.58,526.88
10000749,9239841,58732,1.0,200.2,57.07,143.13
10000750,9221148,57148,2.0,430.94,559.23,302.65
10000751,9238312,54268,3.0,919.89,231.47,2528.2
10000752,9142078,53708,1.0,16550.16,3481.28,13068.88
10000753,9015386,58951,3.0,1730.57,443.56,4748.15
10000754,9150861,58065,2.0,8119.72,66.02,16173.42
10000755,9236178,55727,1.0,143214.63,38048.88,105165.75
10000756,9141918,55484,2.0,3901.6825,222.23,7581.14
10000757,9107598,52205,2.0,224032.72,8241.03,439824.41
10000758,9168945,58631,4.0,2032.414,370.72,7758.94
10000759,9134248,59091,1.0,1029.95,71.78,958.17
10000760,9235843,54662,2.0,5552.38,289.48,10815.28
10000761,9006115,58723,1.0,944.16,273.8,670.36
10000762,9170102,50794,1.0,16225.96,1706.06,14519.9
10000763,9192270,57229,1.0,479.03,111.2,367.83
10000764,9216541,54776,1.0,631.97,29.41,602.56
10000765,9207873,58642,3.0,19279.35,1453.99,56384.06
10000766,9151369,54657,2.0,5507.44,1192.06,9822.82
10000767,9035767,57072,1.0,1454.83,358.45,1096.38
10000768,9034878,57458,1.0,5267.74,770.55,4497.19
10000769,9148645,53261,1.0,2944.86,831.91,2112.95
10000770,9110072,58835,1.0,57536.89,6912.78,50624.11
10000771,9062348,56236,3.0,51890.19,11041.79,144628.78
10000772,9205736,56340,1.0,100.83,50.415,50.42
10000773,9090976,52542,1.0,890.39,123.45,766.94
10000774,9157021,51446,1.0,1099.24,27.96,1071.28
10000775,9056783,52132,1.0,2096.33,422.29,1674.04
10000776,9125443,52026,1.0,17815.14,2561.28,15253.86
10000777,9159878,56326,1.0,393.5,19.6,373.9
10000778,9184794,55474,1.0,852.96,86.23,766.73
10000779,9160552,58737,2.0,15452.85,2822.68,28083.02
10000780,9152273,51201,1.0,18043.35,2752.89,15290.46
10000781,9161707,55972,1.0,69371.67,1063.82,68307.85
10000782,9201209,55965,2.0,577.02,167.78,986.26
10000783,9107158,55491,2.0,1207.4,63.76,2351.04
10000784,9099677,55772,1.0,498.5405,15.15,483.39
10000785,9249739,53996,1.0,3107.11,27.75,3079.36
10000786,9082107,58618,1.0,780.04,184.57,595.47
10000787,9208879,52368,1.0,107444.9,7507.25,99937.65
10000788,9065713,52589,4.0,11399.33,1738.57,43858.75
10000789,9070902,58042,5.0,357.52,84.98,1702.62
10000791,9161381,57008,1.0,7773.1,1735.15,6037.95
10000792,9221318,55965,1.0,579.07,23.51,555.56
10000793,9170594,54616,1.0,7578.23,1263.82,6314.41
10000794,9081897,56197,1.0,379.15,60.65,318.5
10000795,9221807,57960,2.0,216232.75,46909.87,385555.63
10000796,9031543,57180,1.0,1004.76,276.12,728.64
10000797,9123271,55766,1.0,2663.24,769.23,1894.01
10000798,9215761,58420,1.0,604.057,54.27,549.79
10000799,9228140,59715,3.0,4826.2,15.12,14463.48
10000800,9172975,55716,1.0,18612.69,3074.24,15538.45
10000801,9187057,58513,1.0,4901638.82,1442489.08,3459149.74
10000802,9179995,51072,1.0,3995.16,623.48,3371.68
10000803,9075065,53588,2.0,10588.61,18122.31,3054.91
10000804,9075159,58940,1.0,30264.07,2832.12,27431.95
10000805,9126803,52134,3.0,629.91,73.08,1816.65
10000806,9203077,50044,1.0,258532.14,1462.84,257069.3
10000807,9015600,52568,1.0,9767.72,684.13,9083.59
10000808,9085382,52827,1.0,37303.82,18651.91,18651.91
10000809,9019261,59667,1.0,12255.63,1593.12,10662.51
10000810,9019453,56488,1.0,1372.35,85.17,1287.18
10000811,9197803,51400,1.0,615.66,87.26,528.4
10000812,9217316,57703,1.0,941.64,51.23,890.41
10000813,9183325,56255,3.0,285.686,74.5,782.56
10000814,9037852,52302,1.0,1448.34,240.77,1207.57
10000815,9197042,51879,3.0,170458.228,36137.57,475237.11
10000816,9192570,56527,1.0,1063.06,50.92,1012.14
10000817,9009057,53673,3.0,67423.09,7149.58,195119.69
10000818,9240814,58873,3.0,31637.11,4927.09,89984.24
10000819,9222821,58836,2.0,725.9,75.97,1375.83
10000820,9066366,59464,2.0,164617.13,31970.21,297264.05
10000821,9192966,50383,1.0,55858.518000000004,15113.93,40744.59
10000822,9094602,57164,2.0,25468.19,7084.48,43851.9
10000823,9079362,50045,2.0,2544.43,402.45,4686.41
10000824,9058251,55293,4.0,4055.32,77.24,16144.04
10000825,9246519,58443,3.0,4282.44,956.48,11890.84
10000826,9161895,56735,1.0,900.13,239.7,660.43
10000827,9014053,52465,1.0,72417.46,18233.96,54183.5
10000828,9081078,59236,1.0,11763.61,1727.32,10036.29
10000829,9163069,53324,2.0,576.78,83.17,1070.39
10000830,9189036,50063,1.0,33548.79,3762.92,29785.87
10000831,9117530,55862,2.0,2910.26,314.82,5505.7
10000832,9131792,54132,1.0,4817.91,958.72,3859.19
10000833,9046591,52020,1.0,1767.68,451.8,1315.88
10000834,9244905,51982,1.0,51041.33,5387.47,45653.86
10000835,9168167,51136,1.0,5096.8,179.35,4917.45
10000836,9162106,52822,1.0,77804.61,8194.98,69609.63
10000837,9030251,50412,1.0,204328.98,3695.05,200633.93
10000838,9248478,51060,1.0,201370.11,42506.77,158863.34
10000839,9056427,50511,2.0,15039.71,376.12,29703.3
10000840,9123326,56264,3.0,3707.6825,124.1,10998.95
10000841,9243018,58819,1.0,203.74,21.23,182.51
10000842,9041116,58592,1.0,10097.21,2884.12,7213.09
10000843,9216459,52741,3.0,25684.810999999998,180.09,76874.34
10000844,9220394,59572,1.0,4073.89,585.36,3488.53
10000845,9075152,59006,1.0,287.65999999999997,24.76,262.9
10000846,9238767,55736,2.0,36794.34,7111.0,66477.68
10000847,9024700,56861,1.0,1189.97,259.02,930.95
10000848,9150733,58560,1.0,11858.44,2832.17,9026.27
10000849,9133947,58354,1.0,857.15,187.53,669.62
10000850,9089744,53531,1.0,9757.49,1098.72,8658.77
10000851,9024887,56161,2.0,27596.79,5036.04,50157.54
10000852,9040604,54163,1.0,45267.6,1494.27,43773.33
10000853,9197599,57010,3.0,20757.925,4321.41,57952.36
10000855,9113860,50645,2.0,5984.59,1613.21,10355.97
10000856,9159616,54089,1.0,5102.5,468.51,4633.99
10000857,9189663,55132,1.0,278.39,30.02,248.37
10000858,9115349,59624,1.0,7995.38,1024.84,6970.54
10000859,9197004,52535,1.0,605.21,122.0,483.21
10000860,9062180,51228,2.0,2622.79,427.46,4818.12
10000861,9098043,58720,2.0,584.81,46.95,1122.67
10000862,9042805,50204,5.0,57862.63,10734.64,278578.51
10000863,9095986,53410,1.0,177471.57,16628.64,160842.93
10000864,9011460,53923,1.0,375.82,110.82,265.0
10000865,9034227,55337,1.0,16562.01,357.01,16205.0
10000866,9124647,59797,1.0,1120.275,149.15,971.13
10000867,9233999,58944,1.0,22716.89,5659.26,17057.63
10000868,9140274,59203,1.0,6260.91,848.78,5412.13
10000869,9191017,57718,1.0,5708.48,1455.87,4252.61
10000870,9238647,57585,1.0,11782.13,1564.06,10218.07
10000871,9067944,57289,2.0,836.28,155.06,1517.5
10000872,9096090,52638,2.0,182.79,10.63,354.95
10000873,9097013,57586,1.0,70045.11,7249.58,62795.53
10000874,9167176,58146,1.0,113.15,19.39,93.76
10000875,9111103,57497,1.0,36769.23,9341.71,27427.52
10000876,9180833,58031,1.0,4756.65,2378.325,2378.32
10000877,9118031,51496,1.0,54095.36,1097.88,52997.48
10000878,9161223,54028,2.0,13465.9,2992.22,23939.58
10000880,9218998,50887,1.0,3911.5,1111.23,2800.27
10000881,9103644,52936,2.0,1128.23,31.01,2225.45
10000882,9007567,57894,5.0,4763957.06,1255791.07,22563994.23
10000883,9136490,53358,1.0,21982.12,4957.29,17024.83
10000884,9063315,53402,2.0,301.87,11.75,591.99
10000885,9232695,58516,1.0,609.66,58.37,551.29
10000886,9050349,58545,1.0,14600.34,4248.34,10352.0
10000887,9063625,57264,2.0,3433.77,556.91,6310.63
10000888,9034927,52493,1.0,248.02,27.02,221.0
10000889,9155126,52300,1.0,154.61,45.72,108.89
10000890,9165915,57318,1.0,837.72,199.05,638.67
10000891,9078056,53655,1.0,5399.16,889.1,4510.06
10000892,9242466,58907,5.0,2384.307,649.92,11271.62
10000893,9149763,51599,1.0,2801.95,167.07,2634.88
10000894,9136410,52963,1.0,702.71,90.32,612.39
10000895,9048038,51230,1.0,389.05,74.8,314.25
10000896,9152290,59485,3.0,19501.452,1414.77,57089.59
10000897,9016936,59191,3.0,707.63,13.29,2109.6
10000898,9056115,59307,1.0,2815.53,170.39,2645.14
10000899,9112263,52624,3.0,494.34,3.97,1479.05
10000900,9130706,54174,2.0,12784.08,1332.94,24235.22
