review_id,order_id,customer_id,product_id,rating,review_text,review_date
9500415,9181735,128944,58543,3,"Quick delivery, happy with purchase.",2023-07-01
9500416,9028379,149908,56416,3,Late delivery but product is fine.,2023-07-11
9500417,9067033,134289,55308,4,Exceeded my expectations!,2022-01-30
9500418,9002487,120887,52587,1,Product stopped working after 2 days.,2022-09-19
9500419,9139821,148869,59603,5,Absolutely love this product!,2022-01-29
9500420,9185990,124252,50690,5,"Fast delivery, packaged well.",2022-09-08
9500421,9123278,134061,57931,5,Great product! Exactly as described.,2024-12-13
9500422,9071412,100129,56444,2,"Average product, nothing special.",2022-06-30
9500423,9037558,132542,50591,4,No Review Provided,2023-11-19
9500424,9077300,120452,56392,3,"Not as described, very disappointed.",2024-03-08
9500425,9073697,102489,50987,4,No Review Provided,2023-06-30
9500426,9248660,116921,51526,4,Late delivery but product is fine.,2024-12-14
9500427,9037615,128772,54530,5,"Average product, nothing special.",2023-07-14
9500428,9153154,138445,51475,1,Absolutely love this product!,2022-03-29
9500429,9186850,143334,58689,4,"Perfect gift, arrived well packed.",2023-07-15
9500430,9019296,141569,58854,4,Return process was hassle-free.,2023-07-10
9500431,9059893,124332,54289,4,No Review Provided,2023-06-29
9500433,9138221,107036,56366,5,Customer support was helpful.,2024-06-08
9500434,9206543,123355,56514,3,Absolutely love this product!,2022-01-31
9500435,9213908,103946,53824,5,Return process was hassle-free.,2023-06-23
9500436,9201976,101480,59741,3,"Quick delivery, happy with purchase.",2023-01-30
9500438,9138811,134112,52986,1,Late delivery but product is fine.,2023-07-06
9500439,9029472,120744,58285,5,Would not recommend to anyone.,2024-04-20
9500440,9141110,114991,59820,5,"Perfect gift, arrived well packed.",2023-06-22
9500442,9044889,101034,58425,1,"Poor quality, not recommended.",2024-05-10
9500443,9010681,112146,51890,4,Late delivery but product is fine.,2022-07-22
9500444,9114159,100113,51179,3,"Poor quality, not recommended.",2023-07-14
9500445,9040286,130464,50500,4,Customer support was helpful.,2023-06-19
9500446,9249741,107541,54325,4,Late delivery but product is fine.,2022-05-15
9500447,9097205,115690,53980,4,Absolutely love this product!,2022-10-30
9500448,9040230,106060,57307,4,No Review Provided,2024-01-18
9500449,9213971,136332,53253,4,"Excellent quality, will buy again!",2022-03-26
9500450,9248629,133856,57244,5,"Excellent quality, will buy again!",2022-11-18
9500451,9030411,115547,52786,3,"Quick delivery, happy with purchase.",2023-07-03
9500452,9070238,130844,58857,4,Great product! Exactly as described.,2025-03-22
9500453,9112056,147742,58001,4,"Poor quality, not recommended.",2023-07-10
9500454,9016206,106674,57534,5,Size was different from what I ordered.,2024-06-05
9500455,9012057,107326,50566,1,Return process was hassle-free.,2022-09-07
9500456,9020050,136535,56992,3,"Quick delivery, happy with purchase.",2022-04-17
9500457,9205488,114566,58306,1,"Excellent quality, will buy again!",2024-02-12
9500458,9043179,115183,55894,1,"Perfect gift, arrived well packed.",2022-04-25
9500459,9091151,121498,51363,5,Product was damaged on arrival.,2023-09-06
9500460,9176813,134445,53457,4,"Excellent quality, will buy again!",2022-09-22
9500461,9153736,148608,58368,5,"Not as described, very disappointed.",2023-07-08
9500462,9182388,145664,58490,5,Absolutely love this product!,2023-07-13
9500463,9055941,148670,56983,3,Size was different from what I ordered.,2023-01-22
9500464,9181716,100810,58245,5,Product stopped working after 2 days.,2023-11-17
9500465,9153119,119534,58482,5,"Poor quality, not recommended.",2023-06-29
9500466,9085494,134776,55542,4,Customer support was helpful.,2023-07-06
9500467,9080890,143131,55575,4,"Average product, nothing special.",2024-11-28
9500469,9230199,133166,53791,4,Late delivery but product is fine.,2023-01-19
9500470,9212695,132805,58891,4,"Quick delivery, happy with purchase.",2024-11-09
9500471,9143180,114491,56093,5,Late delivery but product is fine.,2023-04-13
9500472,9127413,136304,59608,4,Great product! Exactly as described.,2023-06-28
9500473,9189962,110370,54000,5,"Genuine product, no complaints.",2023-11-20
9500474,9179497,146058,52858,4,"Delivered on time, quality is good.",2024-06-18
9500475,9144197,142960,56483,3,"Not as described, very disappointed.",2023-07-06
9500476,9069699,146100,55525,5,Customer support was helpful.,2023-06-07
9500477,9121183,122274,55995,4,Good value for money.,2022-08-21
9500479,9197395,104502,54195,2,"Delivered on time, quality is good.",2022-11-17
9500480,9115745,121895,51634,4,Product was damaged on arrival.,2022-11-01
9500481,9198895,126113,50034,4,"Genuine product, no complaints.",2024-01-28
9500482,9008121,107567,58979,3,"Excellent quality, will buy again!",2024-07-24
9500483,9088803,119966,54553,5,Would not recommend to anyone.,2024-11-08
9500484,9028460,106484,51944,4,Good value for money.,2023-07-10
9500485,9027381,124945,54715,5,"Genuine product, no complaints.",2023-07-13
9500486,9164229,131574,58883,4,Late delivery but product is fine.,2024-10-05
9500487,9123950,136560,51355,4,"Fast delivery, packaged well.",2023-06-25
9500488,9124561,120432,51559,4,"Perfect gift, arrived well packed.",2023-06-29
9500489,9002898,116516,50021,5,"Delivered on time, quality is good.",2023-07-05
9500490,9105541,149510,57392,5,Size was different from what I ordered.,2023-07-12
9500491,9168258,149411,59394,5,Exceeded my expectations!,2023-07-08
9500492,9040883,138332,53763,4,Size was different from what I ordered.,2023-06-19
9500493,9209116,104958,56557,3,Product stopped working after 2 days.,2025-03-20
9500494,9011934,101809,57636,4,Customer support was helpful.,2023-07-06
9500495,9109816,127804,51833,5,Product was damaged on arrival.,2022-12-04
9500496,9035891,115105,56711,4,Great product! Exactly as described.,2023-03-14
9500497,9109019,108828,56364,4,Product stopped working after 2 days.,2023-07-07
9500498,9173880,133936,53978,1,Late delivery but product is fine.,2023-06-25
9500499,9017337,128061,59739,5,"Fast delivery, packaged well.",2024-10-19
9500500,9214042,115937,56063,4,No Review Provided,2022-04-12
9500501,9136271,138620,53997,4,Size was different from what I ordered.,2023-06-16
9500503,9076611,111349,58370,3,Customer support was helpful.,2023-07-10
9500504,9225041,126851,54200,5,Exceeded my expectations!,2024-08-25
9500505,9011655,145295,55956,4,Exceeded my expectations!,2022-09-04
9500507,9185921,102408,54374,5,Size was different from what I ordered.,2023-09-29
9500509,9114621,117803,50540,4,"Quick delivery, happy with purchase.",2022-09-08
9500510,9104604,107113,55459,5,Would not recommend to anyone.,2022-10-23
9500511,9005526,111872,55704,4,Late delivery but product is fine.,2025-01-17
9500512,9084099,117997,56614,2,"Perfect gift, arrived well packed.",2024-07-06
9500513,9013492,111887,52154,4,Good value for money.,2022-08-13
9500514,9154987,135636,52692,3,Late delivery but product is fine.,2023-07-04
9500515,9055584,139741,50746,3,Customer support was helpful.,2023-06-26
9500516,9228574,134569,52168,5,"Not as described, very disappointed.",2023-11-28
9500517,9234329,132161,55407,2,"Quick delivery, happy with purchase.",2022-12-09
9500519,9119569,118537,51867,2,Late delivery but product is fine.,2022-03-10
9500520,9058771,112845,55066,4,No Review Provided,2023-06-18
9500521,9018004,122893,50704,5,"Not as described, very disappointed.",2025-02-04
9500522,9011098,100764,50249,4,Absolutely love this product!,2022-07-14
9500523,9123110,142716,52611,5,No Review Provided,2023-06-22
9500524,9227703,116137,54589,5,"Fast delivery, packaged well.",2024-01-03
9500525,9185312,124506,56110,5,Late delivery but product is fine.,2023-07-21
9500526,9229911,101154,53824,2,Return process was hassle-free.,2023-07-27
9500527,9015665,124653,55216,4,Customer support was helpful.,2023-07-07
9500528,9213719,119809,54553,4,Great product! Exactly as described.,2024-05-24
9500529,9167372,118305,55350,5,Return process was hassle-free.,2023-06-22
9500530,9091988,127986,53422,5,Return process was hassle-free.,2023-03-21
9500531,9060895,132332,56172,5,"Not as described, very disappointed.",2023-06-23
9500532,9180295,135253,57833,4,"Quick delivery, happy with purchase.",2023-07-12
9500533,9034844,113377,58648,5,"Excellent quality, will buy again!",2022-08-04
9500534,9016123,109250,51517,5,"Excellent quality, will buy again!",2023-07-14
9500535,9210191,121070,57639,4,"Poor quality, not recommended.",2023-06-29
9500537,9169299,114376,54974,2,"Perfect gift, arrived well packed.",2023-08-27
9500538,9060000,116776,52316,3,Product was damaged on arrival.,2023-07-07
9500539,9159841,148298,55793,5,"Poor quality, not recommended.",2024-10-05
9500540,9151086,147381,58689,1,"Fast delivery, packaged well.",2023-08-22
9500541,9209078,144971,56563,4,Absolutely love this product!,2024-11-23
9500542,9090851,129448,52114,5,No Review Provided,2024-09-23
9500543,9238822,123985,58357,4,"Perfect gift, arrived well packed.",2022-06-17
9500544,9159979,113263,57898,4,Size was different from what I ordered.,2024-11-02
9500545,9091846,108383,54274,4,Absolutely love this product!,2023-02-28
9500546,9144042,138174,50809,5,"Quick delivery, happy with purchase.",2023-06-19
9500547,9148481,116062,54576,1,"Not as described, very disappointed.",2023-07-07
9500548,9151739,144370,59928,4,Return process was hassle-free.,2023-07-03
9500549,9240567,113619,51201,2,"Genuine product, no complaints.",2023-06-17
9500550,9061894,147771,50984,3,"Not as described, very disappointed.",2022-10-04
9500551,9061110,112624,57356,4,"Fast delivery, packaged well.",2023-02-14
9500552,9061880,100830,51168,5,Good value for money.,2023-06-17
9500553,9117267,101556,59572,5,Would not recommend to anyone.,2023-07-15
9500555,9050973,147605,54497,3,"Average product, nothing special.",2022-02-05
9500556,9017692,121140,54350,4,"Quick delivery, happy with purchase.",2025-01-18
9500557,9151744,113783,59222,4,Good value for money.,2024-03-27
9500558,9235341,142248,58374,5,Absolutely love this product!,2024-04-15
9500559,9196994,111844,52297,5,Size was different from what I ordered.,2024-09-16
9500560,9116388,127783,57173,5,Size was different from what I ordered.,2022-05-23
9500561,9168967,107708,58107,5,Exceeded my expectations!,2023-07-11
9500562,9159355,129395,58634,4,"Average product, nothing special.",2024-07-12
9500563,9025610,120031,54893,4,Good value for money.,2024-12-11
9500564,9165446,112131,57982,4,"Quick delivery, happy with purchase.",2025-04-09
9500565,9015469,100043,58039,5,"Not as described, very disappointed.",2024-07-14
9500566,9039199,101717,53122,5,Product was damaged on arrival.,2022-04-10
9500567,9074095,128742,55369,4,"Genuine product, no complaints.",2023-07-13
9500568,9165815,109519,51252,4,Would not recommend to anyone.,2025-03-21
9500569,9170412,108027,58580,4,"Delivered on time, quality is good.",2022-11-24
9500570,9241118,115279,51295,5,Size was different from what I ordered.,2024-04-28
9500571,9005372,109179,51864,4,Return process was hassle-free.,2024-07-01
9500572,9159437,106402,57419,2,"Average product, nothing special.",2023-06-21
9500573,9216618,121082,56450,5,Size was different from what I ordered.,2022-11-07
9500574,9176905,143544,52115,4,Late delivery but product is fine.,2024-06-23
9500575,9230663,112205,50702,5,No Review Provided,2023-07-02
9500576,9107930,141418,57643,5,Product was damaged on arrival.,2023-06-16
9500577,9158443,104205,53033,5,"Genuine product, no complaints.",2024-08-21
9500578,9019703,107480,58174,4,"Quick delivery, happy with purchase.",2023-07-02
9500579,9229385,148695,59019,5,Would not recommend to anyone.,2023-06-18
9500580,9033387,139973,56099,5,Size was different from what I ordered.,2023-11-06
9500581,9234726,114112,57085,5,"Poor quality, not recommended.",2024-01-08
9500583,9044678,137643,54401,5,Great product! Exactly as described.,2024-02-13
9500584,9084548,148640,55746,2,Late delivery but product is fine.,2023-07-09
9500585,9173902,129056,56759,1,No Review Provided,2023-08-13
9500586,9001464,139393,52058,2,No Review Provided,2024-01-07
9500587,9042744,105115,56745,4,Absolutely love this product!,2024-11-11
9500588,9087094,102294,54493,5,Customer support was helpful.,2023-06-20
9500589,9225811,110317,56548,5,Great product! Exactly as described.,2024-01-03
9500590,9048136,105832,59502,4,"Delivered on time, quality is good.",2025-04-06
9500591,9119673,115767,58756,2,"Excellent quality, will buy again!",2023-06-16
9500592,9121840,117791,59991,3,"Genuine product, no complaints.",2023-07-13
9500593,9079879,143746,57029,5,Great product! Exactly as described.,2023-05-09
9500594,9228915,142873,52867,5,Return process was hassle-free.,2022-06-14
9500595,9065202,124449,54918,4,"Delivered on time, quality is good.",2023-07-08
9500596,9120266,109983,53488,2,Return process was hassle-free.,2023-11-25
9500597,9102270,148090,56928,3,Great product! Exactly as described.,2023-09-30
9500599,9163521,130343,52087,1,Size was different from what I ordered.,2023-06-20
9500600,9058785,115137,58088,5,"Poor quality, not recommended.",2023-10-07
9500601,9099057,121536,50317,5,Good value for money.,2024-11-01
9500602,9048788,122741,52773,3,Size was different from what I ordered.,2023-07-01
9500603,9189438,117199,54606,5,"Perfect gift, arrived well packed.",2025-01-18
9500604,9024933,100640,51925,5,Absolutely love this product!,2023-07-09
9500605,9037936,142734,59321,3,Good value for money.,2024-02-07
9500606,9073277,121802,57939,3,"Delivered on time, quality is good.",2023-07-13
9500607,9069200,103846,57403,5,"Fast delivery, packaged well.",2023-10-08
9500608,9041295,112172,53425,5,Product stopped working after 2 days.,2024-04-10
9500609,9169912,137058,50045,4,Would not recommend to anyone.,2024-04-15
9500610,9242447,137160,57242,5,Absolutely love this product!,2023-07-05
9500612,9005285,110092,55973,4,Customer support was helpful.,2025-02-11
9500613,9036486,141269,51559,3,"Delivered on time, quality is good.",2023-10-10
9500614,9179705,148787,52551,3,No Review Provided,2024-06-28
9500615,9039877,108070,51432,5,Return process was hassle-free.,2022-11-02
9500616,9027977,144523,57162,5,Exceeded my expectations!,2024-10-30
9500617,9062934,107935,56672,4,"Genuine product, no complaints.",2023-07-07
9500618,9194997,145126,55782,4,No Review Provided,2023-06-21
9500619,9055444,145827,58171,3,"Delivered on time, quality is good.",2022-11-01
9500620,9151924,130509,52149,5,"Quick delivery, happy with purchase.",2022-02-09
9500621,9070242,103054,54519,5,"Not as described, very disappointed.",2024-12-05
9500622,9167806,114695,52122,5,Size was different from what I ordered.,2024-07-30
9500623,9216379,131234,55979,4,Good value for money.,2023-04-09
9500624,9004488,118253,59553,4,"Average product, nothing special.",2023-02-09
9500625,9132403,115010,54973,4,"Quick delivery, happy with purchase.",2024-11-27
9500626,9080899,101465,57682,3,Product was damaged on arrival.,2022-08-23
9500627,9094932,106292,53143,5,Return process was hassle-free.,2023-06-16
9500628,9182880,117935,55883,2,"Genuine product, no complaints.",2023-01-05
9500629,9099696,106238,59258,5,"Genuine product, no complaints.",2023-07-05
