product_id,product_name,category,sub_category,brand,base_price,cost_price,product_rating,return_eligible,seller_id
50267,Adidas Watches Max 3,Fashion,Watches,ADIDAS,209273.94,146066.88,4.7,Yes,7330
50268,Hasbro Board Plus 4,Toys,Board Games,HASBRO,430.42,295.4,4.53,Yes,8341
50269,Muscleblaze First Air 5,Health,First Aid,MUSCLEBLAZE,1330.17,773.13,3.85,No,7059
50270,Titan Women Elite 6,Fashion,Women Clothing,TITAN,73252.86,33909.8,4.45,No,7031
50271,Cipla Vitamins Air 9,Health,Vitamins,CIPLA,8914.32,6685.74,3.14,Yes,8235
50272,Nivia Badminton X 7,Sports,Badminton,NIVIA,722.91,432.16,3.79,Yes,8231
50273,Himalaya Protein X 9,Health,Protein,HIMALAYA,8226.9,5277.13,3.12,Yes,7058
50274,Abbott Vitamins Air 3,Health,Vitamins,ABBOTT,350.02,238.32,3.34,No,8183
50275,Prestige Appliances Neo 2,Home Kitchen,Appliances,PRESTIGE,168.97,87.78,4.55,Yes,8699
50276,Funskool Remote Max 5,Toys,Remote Control,FUNSKOOL,3752.66,2661.45,3.29,Yes,7022
50277,Forest Essentials Skincare Lite 7,Beauty,Skincare,FOREST ESSENTIALS,3990.93,2424.03,2.68,Yes,7570
50278,Scholastic Academic Mini 5,Books,Academic,SCHOLASTIC,18079.66,11485.91,4.74,No,7652
50279,Woodland Footwear Neo 8,Fashion,Footwear,WOODLAND,14481.51,8366.75,4.73,No,8134
50280,Cipla Ayurveda Neo 6,Health,Ayurveda,CIPLA,3155.73,1769.84,2.77,Yes,8923
50281,Zara Sunglasses Ultra 9,Fashion,Sunglasses,ZARA,57772.3,24572.63,4.34,Yes,7301
50282,Prestige Appliances Active 5,Home Kitchen,Appliances,PRESTIGE,1313.25,839.14,4.45,Yes,7221
50283,Under Armour Running Max 7,Sports,Running,UNDER ARMOUR,681.97,465.29,2.88,Yes,7389
50284,Vivo Headphones Flex 1,Electronics,Headphones,VIVO,197410.02,107060.19,4.38,Yes,7453
50285,Himalaya Vitamins Air 7,Health,Unknown,HIMALAYA,4410.5,1847.89,3.15,No,7461
50286,Cosco Cricket Edge 5,Sports,Cricket,COSCO,925.96,549.4,3.82,Yes,8542
50287,Steelbird Tools Active 4,Automotive,Unknown,STEELBIRD,4966.85,2640.6,3.25,Yes,8708
50288,LG Cameras Premium 5,Electronics,Cameras,LG,10013.79,6095.13,3.86,Yes,7545
50289,Dabur Fruits Premium 3,Grocery,Fruits Vegetables,DABUR,14096.81,6014.28,4.8,Yes,8760
50290,Patanjali Dairy Mini 8,Grocery,Dairy,PATANJALI,62801.91,37060.29,3.82,No,7356
50291,Nike Sports Shoes Pro,Electronics,Smartwatches,ONEPLUS,15551.35,7756.96,5.0,Yes,7949
50292,Havells Garden Mini 8,Home Kitchen,Garden,HAVELLS,13191.24,5305.62,4.84,Yes,7387
50293,LOreal Mens X 9,Beauty,Mens Grooming,LOREAL,59235.98,38784.48,3.81,Yes,7604
50294,Acer Laptops Active 4,Electronics,Laptops,ACER,1934.86,1168.46,4.46,No,8578
50295,Nikon Cameras Neo 2,Electronics,Cameras,NIKON,18881.19,10559.49,3.73,Yes,7339
50296,Muscleblaze First Plus 7,Health,First Aid,MUSCLEBLAZE,48343.3,28361.78,3.66,No,8141
50297,Noise Gaming X 4,Electronics,Gaming,NOISE,51811.35,23331.24,4.1,Yes,8754
50298,Oxford Non Ultra 5,Books,Non Fiction,OXFORD,15625.79,9044.71,3.55,Yes,7853
50299,Nivea Makeup Ultra 1,Beauty,Makeup,NIVEA,7219.99,4455.28,4.33,No,8229
50300,Fast&Up Medical Edge 5,Health,Medical Devices,FAST&UP,18021.87,10567.85,4.18,Yes,8358
50301,Patanjali Staples Lite 6,Grocery,Staples,PATANJALI,10424.71,7446.11,4.58,Yes,8058
50302,Acer Mobiles Flex 5,Electronics,Mobiles,ACER,4675.72,2113.35,4.47,Yes,7755
50303,Vega Car Neo 8,Automotive,Car Accessories,VEGA,600.93,417.87,2.75,Yes,8515
50304,Samsung Galaxy M35 5G,Health,First Aid,FAST&UP,227554.19,139270.84,3.3,Yes,8321
50305,3M Bike Max 5,Automotive,Bike Accessories,3M,75225.03,34762.09,3.74,Yes,8590
50306,Himalaya Ayurveda X 9,Health,Ayurveda,HIMALAYA,2287.32,1175.74,2.93,Yes,7225
50307,Fastrack Women Elite 6,Fashion,Women Clothing,FASTRACK,18631.51,12940.78,4.71,Yes,7108
50308,Borosil Bedding X 2,Home Kitchen,Bedding,BOROSIL,416.77,193.11,3.29,Yes,8812
50309,Mattel Puzzles Premium 8,Toys,Puzzles,MATTEL,1893.2,1264.73,4.89,Yes,8563
50310,Nivia Swimming Flex 1,Sports,Swimming,NIVIA,11647.78,7295.45,4.42,Yes,7516
50311,Speedo Cricket X 2,Sports,Cricket,SPEEDO,173767.85,93939.61,4.81,Yes,8918
50312,Usha Lighting Ultra 2,Home Kitchen,Lighting,USHA,4752.98,1965.15,3.79,No,8900
50313,Samsung Galaxy M35 5G,Home Kitchen,Appliances,PIGEON,692.23,330.15,4.93,Yes,8495
50314,Maybelline Skincare Flex 5,Beauty,Skincare,MAYBELLINE,16279.06,7958.87,4.53,Yes,8429
50315,3M Bike Premium 7,Automotive,Bike Accessories,3M,76315.32,44739.11,3.4,Yes,7418
50316,Louis Philippe Bags Ultra 1,Fashion,Bags,LOUIS PHILIPPE,4600.81,2009.8,4.06,No,8495
50317,Hasbro Action Neo 7,Toys,Action Figures,HASBRO,917.79,513.76,4.55,Yes,7554
50318,Dabur Ayurveda Lite 7,Health,Ayurveda,DABUR,86335.14,46266.14,4.99,Yes,8456
50319,Dabur Vitamins Plus 9,Health,Vitamins,DABUR,3094.87,1831.24,4.02,No,7819
50320,Logitech Cameras Premium 4,Electronics,Cameras,LOGITECH,284.15,126.83,3.86,Yes,7097
50321,Realme Smart Lite 3,Electronics,Smart Tvs,REALME,3984.68,1787.61,4.82,Yes,8660
50322,Reebok Yoga Neo 8,Sports,Yoga,REEBOK,64884.36,37837.06,3.86,Yes,8109
50323,Dabur Supplements Pro 1,Health,Supplements,DABUR,43183.8,25843.88,3.43,Yes,8025
50324,Mattel Remote Lite 9,Toys,Remote Control,MATTEL,249272.02,140049.24,2.79,Yes,7786
50325,scholastic Non Neo 4,Books,Non Fiction,SCHOLASTIC,24219.96,11674.06,3.92,Yes,8429
50326,Nike Jewellery Smart 3,Fashion,Jewellery,NIKE,310.37,184.63,4.77,No,8492
50327,Nikon Headphones Elite 3,Electronics,Headphones,NIKON,572.02,302.37,4.63,Yes,8964
50328,Mattel Educational X 8,Toys,Educational,MATTEL,4802.71,3235.65,3.29,No,8281
50329,Britannia Snacks Elite 9,Grocery,Snacks,BRITANNIA,16911.09,9767.27,3.55,Yes,7350
50330,Muscleblaze Supplements Mini 3,Health,Supplements,MUSCLEBLAZE,573.64,251.3,3.11,Yes,8463
50331,Vega Car Max 8,Automotive,Car Accessories,VEGA,40966.8,22100.64,4.51,No,7739
50332,Pantene Makeup Active 6,Beauty,Makeup,PANTENE,23323.64,13449.8,4.8,Yes,7093
50333,Shell Bike Edge 7,Automotive,Bike Accessories,SHELL,221.3,147.96,2.8,Yes,7457
50334,Usha Bedding Mini 4,Home Kitchen,Bedding,USHA,49707.71,21737.88,2.94,Yes,7882
50335,Pigeon Decor Ultra 2,Home Kitchen,Decor,PIGEON,163.73,78.15,3.07,Yes,7675
50336,Vivo Laptops Active 7,Electronics,Laptops,VIVO,4130.16,2032.01,2.9,Yes,8393
50337,Boat Rockerz 550,Automotive,Unknown,BOSCH,944.6,428.31,4.19,Yes,7649
50338,Pearson Non Smart 3,Books,Non Fiction,PEARSON,71386.86,46631.4,3.38,Yes,8941
50339,ITC Cleaning Mini 2,Grocery,Cleaning,ITC,1187.86,546.24,3.17,Yes,7986
50340,UCB Jewellery X 2,Fashion,Jewellery,UCB,15604.73,8893.63,2.97,Yes,8434
50341,Penguin Non Flex 8,Books,Non Fiction,PENGUIN,898.31,456.83,3.79,Yes,8889
50342,Fisher Price Soft Lite 7,Toys,Soft Toys,FISHER PRICE,359.46,144.46,4.0,Yes,8072
50343,Usha Furniture Smart 4,Home Kitchen,Furniture,USHA,791.62,446.26,4.4,Yes,8171
50344,Titan Watches Edge 2,Fashion,Watches,TITAN,352.62,209.75,2.77,Yes,8217
50345,Amul Snacks Ultra 5,Grocery,Snacks,AMUL,17910.63,9328.11,3.17,Yes,7761
50346,Pearson Academic Plus 2,Books,Academic,PEARSON,403.29,184.57,3.89,Yes,8919
50347,Borosil Appliances Max 2,Home Kitchen,Appliances,BOROSIL,7318.93,3489.42,2.82,No,8506
50348,HarperCollins Self Plus 9,Books,Self Help,HARPERCOLLINS,4573.89,2280.19,2.62,Yes,7752
50349,PARLE Personal Flex 9,Grocery,Personal Care,PARLE,622.43,425.09,3.84,No,8365
50351,Himalaya Protein Pro 7,Health,Protein,HIMALAYA,2739.31,1147.45,5.0,Yes,7861
50352,Bajaj Furniture Pro 7,Home Kitchen,Furniture,BAJAJ,1164.92,530.69,2.63,Yes,8824
50353,Under Armour Badminton Pro 4,Sports,Badminton,UNDER ARMOUR,121329.55,84069.24,3.61,No,8398
50354,Penguin Academic Plus 6,Books,Academic,PENGUIN,269.52,137.41,4.26,No,7544
50355,Shell Bike Flex 8,Automotive,Bike Accessories,SHELL,3229.68,1478.87,4.97,Yes,8441
50356,Prestige Storage Mini 2,Home Kitchen,Storage,PRESTIGE,25306.28,12217.38,4.3,Yes,7631
50357,Abbott Ayurveda Elite 8,Health,Ayurveda,ABBOTT,250.6,132.38,4.41,Yes,8117
50358,Decathlon Fitness Neo 2,Sports,Fitness Equipment,DECATHLON,244.75,164.73,3.88,Yes,8283
50359,Castrol Bike Flex 2,Automotive,Bike Accessories,CASTROL,21469.36,11347.77,2.72,Yes,7829
50360,Bosch Tyres Max 9,Automotive,Tyres,BOSCH,273267.9,169704.71,3.87,Yes,8112
50361,Cipla Ayurveda Ultra 5,Health,Ayurveda,CIPLA,33349.61,13521.0,4.94,No,8160
50362,Dove Haircare Edge 6,Beauty,Haircare,DOVE,3097.31,1733.66,3.82,No,7615
50363,Bosch Bike Flex 5,Automotive,Bike Accessories,BOSCH,4985.48,3376.89,3.36,No,7110
50364,zara Sunglasses Pro 2,Fashion,Sunglasses,ZARA,138374.48,58207.03,2.63,Yes,7649
50365,HUL Cleaning Elite 9,Grocery,Cleaning,HUL,105996.65,65861.29,3.72,Yes,8936
50366,ITC Staples Edge 6,Grocery,Staples,ITC,2192.68,1107.8,4.71,No,8929
50367,Yonex Yoga X 9,Sports,Yoga,YONEX,35245.67,24184.06,4.8,No,7777
50368,S.Chand Fiction Edge 4,Books,Fiction,S.CHAND,64832.63,35770.19,3.75,No,7318
50370,Speedo Fitness Plus 5,Sports,Fitness Equipment,SPEEDO,59505.36,39332.02,4.99,Yes,8297
50371,Pearson Fiction Lite 9,Books,Fiction,PEARSON,12571.92,8759.87,3.81,Yes,8822
50372,Castrol Bike Edge 9,Automotive,Bike Accessories,CASTROL,2570.03,1502.39,4.67,Yes,8970
50373,HarperCollins Fiction Elite 2,Books,Fiction,HARPERCOLLINS,208.53,142.81,4.82,Yes,8682
50374,Pantene Mens Plus 3,Beauty,Mens Grooming,PANTENE,14153.49,9231.02,4.3,Yes,7266
50375,H&M Kids Ultra 2,Fashion,Kids Wear,H&M,113310.95,58407.53,3.48,Yes,7841
50376,Boat Rockerz 550,Health,Protein,HEALTHKART,5573.2,4179.9,3.15,Yes,8882
50377,Steelbird Bike Edge 6,Automotive,Bike Accessories,STEELBIRD,2174.62,975.6,3.45,Yes,8310
50378,Tata Fruits Lite 4,Grocery,Fruits Vegetables,TATA,1860.12,989.12,2.54,Yes,8939
50379,SG Yoga Lite 6,Sports,Yoga,SG,1560.68,770.53,4.81,No,8897
50380,Webby Puzzles Ultra 5,Toys,Puzzles,WEBBY,699.68,333.51,3.95,Yes,8959
50381,Patanjali Snacks Flex 9,Grocery,Snacks,PATANJALI,75471.78,31933.28,3.38,Yes,7488
50382,Castrol Lubricants Edge 4,Automotive,Lubricants,CASTROL,149179.53,100492.1,3.73,Yes,8084
50383,Hasbro Soft Lite 9,Toys,Soft Toys,HASBRO,49008.84,27568.0,4.72,No,7268
50384,Levis Watches Pro 1,Fashion,Watches,LEVIS,2491.6,1184.36,3.24,Yes,8527
50385,LG Accessories Plus 5,Electronics,Accessories,LG,222323.15,91374.32,3.32,Yes,8262
50386,Scholastic Children Flex 9,Books,Children Books,SCHOLASTIC,11203.2,4822.83,2.6,Yes,7187
50387,Nike Sports Shoes Pro,Health,Supplements,DABUR,423.66,274.07,3.88,No,8915
50388,Noise Accessories Plus 5,Electronics,Accessories,NOISE,12097.61,5311.62,4.0,Yes,8407
50389,Fisher Price Board Pro 8,Toys,Board Games,FISHER PRICE,160115.99,83439.78,4.92,No,8772
50390,3M Lubricants Max 5,Automotive,Lubricants,3M,949.81,522.66,5.0,Yes,7072
50391,Funskool Remote Max 9,Toys,Remote Control,FUNSKOOL,3871.1,2617.98,3.74,Yes,7316
50392,Britannia Cleaning Premium 3,Grocery,Cleaning,BRITANNIA,551.83,314.99,3.07,Yes,8395
50393,Fisher Price Educational Ultra 9,Toys,Educational,FISHER PRICE,8819.71,3709.06,2.76,No,8782
50394,Cosco Badminton Smart 5,Sports,Badminton,COSCO,3594.58,2331.25,3.73,Yes,8623
50395,Asus Smartwatches Pro 8,Electronics,Smartwatches,ASUS,273535.3,157228.43,3.8,Yes,7010
50396,Speedo Yoga Smart 7,Sports,Yoga,SPEEDO,67485.33,29110.17,3.05,Yes,7560
50397,Gillette Mens Edge 4,Beauty,Mens Grooming,GILLETTE,575.03,344.11,4.17,Yes,8188
50398,Fastrack Watches Mini 4,Fashion,Watches,FASTRACK,255.2,172.32,3.62,Yes,7821
50399,Cipla Supplements Air 7,Health,Supplements,CIPLA,519.53,317.5,4.74,No,7667
50400,Butterfly Furniture Mini 4,Home Kitchen,Furniture,BUTTERFLY,3605.71,1459.4,3.55,Yes,7711
50401,Pantene Fragrances Air 2,Beauty,Fragrances,PANTENE,408.76,193.93,3.63,Yes,7536
50402,Puma Jewellery Plus 3,Fashion,Jewellery,PUMA,945.2,659.23,2.59,No,7982
50403,Forest Essentials Fragrances Flex 1,Beauty,Fragrances,FOREST ESSENTIALS,32617.44,16002.95,4.53,Yes,8020
50404,Nike Jewellery X 4,Fashion,Jewellery,NIKE,3564.94,2429.37,4.3,Yes,8375
50405,P&G Snacks Flex 8,Grocery,Snacks,P&G,2264.16,964.44,3.05,Yes,8973
50406,Philips Garden Elite 4,Home Kitchen,Garden,PHILIPS,133972.65,88414.46,3.66,Yes,8340
50407,HarperCollins Academic Premium 4,Books,Academic,HARPERCOLLINS,74263.45,30781.17,4.22,Yes,8867
50408,LOreal Haircare Flex 9,Beauty,Haircare,LOREAL,175.5,102.35,4.48,No,8872
50409,Pearson Biographies Smart 3,Books,Biographies,PEARSON,72198.72,36640.12,3.0,No,7049
50410,Peter England Jewellery Mini 4,Fashion,Jewellery,PETER ENGLAND,295729.13,165596.09,3.51,Yes,7500
50411,Himalaya Medical Ultra 8,Health,Medical Devices,HIMALAYA,8098.06,5561.76,3.42,No,8417
50412,Reebok Running Elite 8,Sports,Running,REEBOK,208164.48,122209.28,3.34,Yes,7524
50413,Vega Lubricants Plus 3,Automotive,Lubricants,VEGA,17075.03,11383.07,4.78,Yes,7366
50414,Patanjali Personal Air 1,Grocery,Personal Care,PATANJALI,45232.96,25794.27,4.05,No,8650
50415,Arihant Non Air 2,Books,Non Fiction,ARIHANT,56549.39,32728.67,3.56,Yes,8050
50416,Castrol Tools Pro 3,Automotive,Tools,CASTROL,3207.22,1968.46,3.2,Yes,8790
50417,Abbott Medical X 2,Health,Medical Devices,ABBOTT,794.37,450.77,2.61,Yes,7570
50418,Steelbird Bike Flex 1,Automotive,Bike Accessories,STEELBIRD,302.49,154.44,2.67,Yes,8702
50419,Castrol Tyres Premium 2,Automotive,Tyres,CASTROL,16941.68,10130.2,3.31,Yes,7191
50420,Bajaj Lighting Pro 2,Home Kitchen,Lighting,BAJAJ,20961.7,9161.24,4.89,Yes,8898
50421,Muscleblaze Ayurveda Elite 7,Health,Ayurveda,MUSCLEBLAZE,1109.22,462.57,4.48,Yes,8740
50422,Vega Tyres Max 4,Automotive,Tyres,VEGA,49805.69,28581.53,4.17,Yes,7361
50423,Nikon Headphones Premium 5,Electronics,Headphones,NIKON,607.7,408.06,3.6,Yes,7442
50424,Bajaj Appliances Plus 3,Home Kitchen,Appliances,BAJAJ,248521.65,175810.81,2.92,Yes,8783
50425,Nivia Running Pro 3,Sports,Running,NIVIA,119.06,53.48,4.48,No,7984
50426,Fastrack Women Mini 1,Fashion,Women Clothing,FASTRACK,975.31,395.66,3.99,Yes,7370
50427,Prestige Appliances Neo 2,Home Kitchen,Appliances,PRESTIGE,7989.2,4039.63,3.45,No,8359
50428,OPPO Headphones Mini 7,Electronics,Headphones,OPPO,20514.18,8756.17,3.29,Yes,8060
50429,Yonex Badminton Neo 8,Sports,Badminton,YONEX,6834.77,3510.83,4.65,Yes,8603
50430,Lenovo Gaming Elite 4,Electronics,Gaming,LENOVO,13802.61,6804.96,3.21,Yes,8043
50431,MRF Running X 4,Sports,Running,MRF,281735.17,128791.27,3.75,No,7577
50432,Borosil Bedding Ultra 7,Home Kitchen,Bedding,BOROSIL,250.26,109.72,4.48,Yes,8478
50433,Dabur Ayurveda X 9,Health,Ayurveda,DABUR,3922.59,1891.53,3.03,Yes,7955
50434,Philips Storage Active 9,Home Kitchen,Storage,PHILIPS,2698.84,1681.3,2.94,No,8287
50435,Tata Beverages Elite 4,Grocery,Beverages,TATA,69247.67,32286.29,4.92,Yes,8582
50436,Bata Watches Flex 7,Fashion,Watches,BATA,61389.97,42561.52,2.56,Yes,8373
50437,Dove Mens Premium 1,Beauty,Mens Grooming,DOVE,35936.11,22018.08,3.32,No,8811
50438,Cipla Supplements Neo 3,Health,Supplements,CIPLA,9955.72,5111.48,4.15,Yes,8063
50439,Logitech Smartwatches Mini 8,Electronics,Smartwatches,LOGITECH,37956.6,21860.51,4.08,Yes,7970
50440,HarperCollins Non Elite 5,Books,Non Fiction,HARPERCOLLINS,865.81,616.97,3.23,No,8758
50441,UCB Bags Pro 7,Fashion,Bags,UCB,3314.58,2183.38,4.14,Yes,8386
50442,fast&up Protein Plus 2,Health,Protein,FAST&UP,2249.13,1056.29,4.53,Yes,8677
50443,Shell Tyres Smart 2,Automotive,Tyres,SHELL,3887.14,2569.27,3.72,Yes,7156
50444,LOreal Mens Neo 7,Beauty,Mens Grooming,LOREAL,14954.16,9333.87,3.64,No,7393
50445,Nike Sports Shoes Pro,Books,Self Help,PEARSON,828.48,380.46,3.58,Yes,7385
50446,Titan Women Plus 2,Fashion,Women Clothing,TITAN,14844.47,9662.61,3.5,Yes,7710
50447,Arihant Academic X 4,Books,Academic,ARIHANT,232.21,154.98,4.54,Yes,8852
50448,OPPO Cameras Plus 4,Electronics,Cameras,OPPO,4876.31,2490.66,4.43,No,7018
50449,Bosch Bike Lite 4,Automotive,Bike Accessories,BOSCH,14834.16,10595.93,3.45,Yes,7698
50450,Muscleblaze Ayurveda Active 4,Health,Ayurveda,MUSCLEBLAZE,225.71,123.83,3.67,Yes,7643
50451,Fisher Price Educational Premium 7,Toys,Educational,FISHER PRICE,7357.69,4050.66,3.94,Yes,8684
50452,Lego Soft Mini 9,Toys,Soft Toys,LEGO,1647.31,1029.18,4.82,Yes,7411
50453,Ok Play Educational X 9,Toys,Educational,OK PLAY,9953.08,6474.12,4.54,No,8189
50454,Realme Tablets Flex 3,Electronics,Tablets,REALME,1560.1,1102.59,4.94,Yes,7333
50455,Samsung Cameras X 8,Electronics,Cameras,SAMSUNG,326.99,165.74,4.28,Yes,7080
50456,Fisher Price Action Pro 3,Toys,Action Figures,FISHER PRICE,26961.2,13531.48,4.48,Yes,8142
50457,Decathlon Badminton Flex 4,Sports,Badminton,DECATHLON,5046.41,2273.16,2.71,Yes,8768
50458,Butterfly Bedding Elite 6,Home Kitchen,Bedding,BUTTERFLY,507.86,232.38,3.74,Yes,8207
50459,SG Running Mini 7,Sports,Running,SG,57962.77,24368.02,4.75,Yes,7819
50460,Zara Bags Premium 3,Fashion,Bags,ZARA,144901.9,89374.31,4.59,Yes,7138
50461,Sony Smart Elite 8,Electronics,Smart Tvs,SONY,834.24,518.79,3.92,Yes,7090
50462,Amul Fruits Air 4,Grocery,Unknown,AMUL,13221.55,9385.94,3.2,Yes,8410
50463,Van Heusen Women Lite 9,Fashion,Women Clothing,VAN HEUSEN,9919.3,6669.76,3.76,Yes,8534
50464,Tanishq Kids Elite 3,Fashion,Kids Wear,TANISHQ,2465.08,1045.93,2.58,Yes,8553
50465,ITC Dairy Lite 8,Grocery,Dairy,ITC,165035.96,114249.21,4.42,Yes,7280
50466,Arihant Non X 9,Books,Non Fiction,ARIHANT,536.26,258.98,3.19,Yes,7836
50467,Sony Accessories Elite 2,Electronics,Accessories,SONY,18128.54,7600.07,4.8,Yes,7193
50468,healthkart Ayurveda Mini 1,Health,Ayurveda,HEALTHKART,4190.43,2604.97,2.55,Yes,7218
50469,Oxford Academic Smart 2,Books,Academic,OXFORD,2377.38,1155.17,3.14,Yes,8485
50470,Patanjali Cleaning Ultra 6,Grocery,Cleaning,PATANJALI,27769.49,19418.25,4.72,No,8469
50471,VAN HEUSEN Watches Active 1,Fashion,Watches,VAN HEUSEN,98506.87,47867.17,3.85,No,7358
50472,Dove Mens Plus 1,Beauty,Mens Grooming,DOVE,23409.06,13096.72,3.85,Yes,7545
50473,Himalaya Medical Neo 1,Health,Medical Devices,HIMALAYA,768.93,479.24,3.72,No,7498
50474,Fisher Price Puzzles Ultra 5,Toys,Puzzles,FISHER PRICE,432.13,266.87,4.46,No,7250
50475,Nivia Fitness X 4,Sports,Fitness Equipment,NIVIA,19531.57,9272.58,4.08,Yes,7225
50476,S.Chand Non Air 2,Books,Non Fiction,S.CHAND,35841.22,17972.79,3.76,Yes,7256
50477,Prestige Cookware Plus 1,Home Kitchen,Cookware,PRESTIGE,847.03,609.36,2.8,Yes,7416
50478,Scholastic Fiction Edge 1,Books,Fiction,SCHOLASTIC,231.06,95.31,3.43,Yes,8560
50479,Ok Play Remote Pro 1,Toys,Remote Control,OK PLAY,1750.21,1163.51,4.95,No,8683
50480,Dabur Medical Mini 7,Health,Medical Devices,DABUR,168.9,103.77,2.6,No,8153
50481,Arihant Fiction Premium 6,Books,Fiction,ARIHANT,193.08,78.78,4.85,No,7358
50482,Dabur Fruits X 2,Grocery,Fruits Vegetables,DABUR,372.15,192.45,2.62,Yes,8612
50483,S.Chand Fiction Plus 8,Books,Fiction,S.CHAND,982.8,422.52,3.82,Yes,8238
50484,muscleblaze Supplements Lite 9,Health,Supplements,MUSCLEBLAZE,2353.68,1168.7,2.96,Yes,8538
50485,OPPO Tablets X 8,Electronics,Tablets,OPPO,77046.29,39525.29,4.2,No,7180
50486,Speedo Running Edge 6,Sports,Running,SPEEDO,50891.58,28927.4,3.31,Yes,7707
50487,Louis Philippe Jewellery Edge 7,Fashion,Jewellery,LOUIS PHILIPPE,287.19,129.76,3.75,Yes,7758
50488,Bajaj Appliances Smart 5,Home Kitchen,Appliances,BAJAJ,71149.39,45682.2,2.71,Yes,7116
50489,Usha Furniture Pro 6,Home Kitchen,Furniture,USHA,1324.16,951.55,3.19,Yes,8052
50490,Castrol Bike Elite 9,Automotive,Bike Accessories,CASTROL,298978.93,190825.3,4.42,Yes,8597
50491,Samsung Tablets Pro 3,Electronics,Tablets,SAMSUNG,953.81,605.54,3.58,Yes,8299
50492,Van Heusen Footwear Flex 1,Fashion,Footwear,VAN HEUSEN,15392.85,8978.62,4.6,Yes,8162
50493,Funskool Educational Premium 4,Toys,Educational,FUNSKOOL,14473.22,6789.3,2.9,Yes,7364
50494,Orient Lighting Pro 9,Home Kitchen,Lighting,ORIENT,16220.71,6802.84,4.84,Yes,8386
50495,Michelin Car Ultra 4,Automotive,Car Accessories,MICHELIN,62689.29,38641.4,2.68,Yes,8993
50496,Milton Storage Smart 5,Home Kitchen,Storage,MILTON,500.97,211.12,3.92,Yes,7252
50497,Shell Tyres Elite 9,Automotive,Tyres,SHELL,2670.83,1253.53,2.82,Yes,7703
50498,Steelbird Tools Ultra 9,Automotive,Tools,STEELBIRD,3287.85,1627.76,3.93,Yes,7784
50499,Lakme Makeup Active 8,Beauty,Makeup,LAKME,3950.73,2252.76,3.52,No,7162
50500,Puma Watches Neo 4,Fashion,Watches,PUMA,39467.15,24545.6,2.97,Yes,7020
50501,Speedo Badminton X 8,Sports,Badminton,SPEEDO,84283.4,47551.63,2.98,No,7104
50502,Muscleblaze Medical Plus 9,Health,Medical Devices,MUSCLEBLAZE,7813.03,4857.33,3.68,Yes,8886
50503,Philips Furniture Edge 7,Home Kitchen,Furniture,PHILIPS,99203.91,71059.98,3.79,No,8232
50504,Dabur Baby Plus 7,Grocery,Baby Products,DABUR,671.86,296.63,3.87,No,8827
50505,Penguin Biographies Ultra 3,Books,Biographies,PENGUIN,4344.92,1900.58,4.85,No,7947
50506,Havells Furniture Flex 9,Home Kitchen,Furniture,HAVELLS,297.82,173.27,4.53,No,8898
50507,Philips Bedding Max 4,Home Kitchen,Bedding,PHILIPS,1526.59,725.85,2.95,No,7094
50508,Nivia Cricket Active 2,Sports,Cricket,NIVIA,457.09,273.82,2.89,Yes,7645
50509,HP Smartwatches Max 2,Electronics,Smartwatches,HP,452.13,294.96,3.34,Yes,8858
50510,Lakme Skincare Active 8,Beauty,Skincare,LAKME,41959.91,18244.42,4.38,Yes,7834
50511,Ok Play Puzzles Air 8,Toys,Puzzles,OK PLAY,16359.12,8644.98,4.79,Yes,7725
50512,Prestige Garden Air 5,Home Kitchen,Garden,PRESTIGE,131.34,82.87,4.0,No,8968
50513,Orient Furniture Flex 1,Home Kitchen,Furniture,ORIENT,309.85,126.09,3.3,Yes,7740
50514,HUL Dairy Ultra 1,Grocery,Dairy,HUL,1541.7,1101.32,2.93,No,7003
50515,3M Tyres Neo 5,Automotive,Tyres,3M,36245.44,21211.5,3.48,No,8845
50516,Dabur Protein Pro 4,Health,Protein,DABUR,62182.18,37707.7,5.0,No,7166
50517,tata Cleaning Max 9,Grocery,Cleaning,TATA,239.56,151.17,4.58,Yes,7991
50518,Orient Garden Active 7,Home Kitchen,Garden,ORIENT,1484.44,827.97,4.5,Yes,7743
50519,Bata Footwear Active 5,Fashion,Footwear,BATA,571.95,394.63,2.85,Yes,7415
50521,Tata Cleaning Neo 2,Grocery,Unknown,TATA,841.73,442.47,2.98,Yes,7559
50522,Castrol Tools Edge 1,Automotive,Tools,CASTROL,19004.34,9531.11,3.36,Yes,8925
50523,Lego Remote Elite 5,Toys,Remote Control,LEGO,42712.06,21991.65,4.94,Yes,8914
50524,Peter England Kids Ultra 5,Fashion,Kids Wear,PETER ENGLAND,3822.28,2508.36,2.74,No,7829
50525,Himalaya First Air 9,Health,First Aid,HIMALAYA,4212.6,2920.61,3.47,No,7744
50526,HarperCollins Non X 4,Books,Non Fiction,HARPERCOLLINS,12591.6,5351.63,5.0,No,7854
50527,3M Tyres Premium 1,Automotive,Tyres,3M,2518.39,1744.87,4.05,No,7481
50528,Parle Staples Ultra 5,Grocery,Staples,PARLE,118476.36,80557.41,3.12,Yes,8342
50529,P&G Dairy Edge 9,Grocery,Dairy,P&G,2171.9,998.77,4.68,Yes,7112
50530,Asus Accessories Pro 1,Electronics,Accessories,ASUS,120627.98,57378.13,3.28,Yes,8152
50531,Xiaomi Tablets Elite 4,Electronics,Tablets,XIAOMI,599.43,393.91,3.62,Yes,7804
